Kommune;År;Boligbebyggelse;Fritidsbebyggelse;Bebygd område for landbruk og fiske;Næring. offentlig og privat tjenesteyting;Undervisning og barnehage;Helse- og sosialinstitusjoner;Kultur og religiøse aktiviteter;Transport. telekommunikasjon og teknisk infrastruktur;Beredskapstjenester og Forsvaret;Grønne områder. idretts- og sportsområder;Uklassifisert bebyggelse og anlegg;Jordbruksareal;Skog;Åpen fastmark;Våtmark;Bart fjell. grus- og blokkmark;Varig snø. is og bre;Ferskvann;Uklassifisert ubebygd område
0520 Ringebu (-2019);2019;1.82;4.58;2.64;1.17;0.05;0.03;0.04;8.92;0.00;1.46;0.21;49.55;554.66;444.58;122.55;27.63;0.00;27.70;0.00
0520 Ringebu (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0521 Øyer (-2019);2011;1.64;2.22;2.06;1.03;0.05;0.03;0.02;6.67;0.00;1.40;0.45;39.82;298.69;151.61;108.51;0.49;0.00;25.21;0.00
0521 Øyer (-2019);2013;1.68;2.42;2.01;0.99;0.05;0.04;0.02;6.82;0.00;1.41;0.52;34.32;298.03;151.50;114.43;0.49;0.00;25.21;0.00
0521 Øyer (-2019);2014;1.67;2.50;2.01;0.99;0.07;0.03;0.02;6.78;0.00;1.41;0.49;34.31;298.04;151.51;114.48;0.49;0.00;25.11;0.00
0521 Øyer (-2019);2015;1.69;2.61;1.99;0.96;0.03;0.03;0.02;6.83;0.00;1.41;0.53;34.36;297.88;151.51;114.45;0.49;0.00;25.11;0.00
0521 Øyer (-2019);2016;1.74;2.66;1.92;1.06;0.04;0.04;0.02;6.90;0.00;1.48;0.91;34.16;298.35;150.83;114.32;0.50;0.00;24.98;0.00
0521 Øyer (-2019);2017;1.75;2.84;1.93;1.07;0.04;0.03;0.02;6.89;0.00;1.49;0.87;33.70;298.14;150.74;114.29;0.47;0.00;25.63;0.00
0521 Øyer (-2019);2018;1.79;3.03;1.85;1.10;0.04;0.03;0.02;6.91;0.00;1.48;0.87;34.11;298.75;150.64;114.29;0.47;0.00;25.63;0.00
0521 Øyer (-2019);2019;1.81;3.17;1.84;1.14;0.04;0.03;0.02;6.93;0.00;1.48;0.87;34.27;297.66;150.61;114.32;0.49;0.00;25.25;0.00
0521 Øyer (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0522 Gausdal (-2019);2011;2.19;2.43;2.93;1.07;0.07;0.05;0.06;9.79;0.04;1.14;0.30;69.22;610.60;287.16;154.58;1.75;0.00;47.77;0.00
0522 Gausdal (-2019);2013;2.23;2.39;2.91;0.98;0.06;0.05;0.06;10.22;0.05;1.14;0.32;70.66;608.85;287.20;154.52;1.75;0.00;47.77;0.00
0522 Gausdal (-2019);2014;2.26;2.42;2.94;0.99;0.06;0.04;0.06;9.90;0.05;1.14;0.34;70.54;609.17;287.31;154.70;1.73;0.00;47.50;0.00
0522 Gausdal (-2019);2015;2.28;2.46;2.95;0.99;0.06;0.04;0.05;9.96;0.05;1.12;0.34;70.76;608.86;287.30;154.70;1.73;0.00;47.50;0.00
0522 Gausdal (-2019);2016;2.32;2.38;2.81;1.05;0.06;0.05;0.06;9.79;0.04;1.02;0.74;67.88;611.40;287.10;152.15;1.72;0.00;50.58;0.00
0522 Gausdal (-2019);2017;2.33;2.47;2.82;1.06;0.07;0.05;0.06;9.81;0.04;1.04;0.73;67.72;611.10;286.90;151.93;1.74;0.00;51.28;0.00
0522 Gausdal (-2019);2018;2.35;2.57;2.81;1.06;0.07;0.04;0.07;9.83;0.04;1.04;0.74;67.74;610.94;286.91;151.93;1.74;0.00;51.28;0.00
0522 Gausdal (-2019);2019;2.35;2.67;2.79;1.06;0.07;0.04;0.07;9.84;0.04;1.04;0.74;67.93;610.93;286.93;151.94;1.73;0.00;50.98;0.00
0522 Gausdal (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0528 Østre Toten (-2019);2011;7.08;0.95;4.89;0.95;0.22;0.09;0.11;8.66;0.01;0.43;0.72;114.16;323.72;4.04;18.66;0.18;0.00;77.69;0.00
0528 Østre Toten (-2019);2013;7.16;0.90;4.93;0.97;0.22;0.09;0.11;8.47;0.01;0.46;0.68;114.42;323.62;4.00;18.67;0.18;0.00;77.69;0.00
0528 Østre Toten (-2019);2014;7.17;0.88;4.94;0.95;0.22;0.09;0.11;8.39;0.01;0.50;0.68;114.59;323.51;4.00;18.67;0.18;0.00;77.70;0.00
0528 Østre Toten (-2019);2015;7.15;0.88;4.93;1.06;0.19;0.09;0.08;8.78;0.07;0.87;0.65;114.52;322.80;3.68;18.49;0.18;0.00;78.15;0.00
0528 Østre Toten (-2019);2016;7.06;0.84;4.72;1.05;0.20;0.09;0.08;8.45;0.08;0.79;1.13;114.19;324.09;3.47;18.22;0.17;0.00;77.93;0.00
0528 Østre Toten (-2019);2017;7.07;0.83;4.71;1.05;0.20;0.09;0.08;8.46;0.08;0.77;1.14;114.16;324.08;3.51;18.22;0.18;0.00;77.93;0.00
0528 Østre Toten (-2019);2018;7.09;0.84;4.66;1.06;0.19;0.08;0.08;8.58;0.08;0.80;1.15;114.53;323.71;3.39;18.22;0.18;0.00;77.93;0.00
0528 Østre Toten (-2019);2019;7.18;0.85;4.62;1.05;0.20;0.08;0.07;8.60;0.08;0.80;1.17;114.62;323.56;3.36;18.22;0.18;0.00;77.94;0.00
0528 Østre Toten (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0529 Vestre Toten (-2019);2011;5.52;0.31;2.87;0.91;0.19;0.15;0.11;6.30;0.56;0.70;0.64;58.73;147.29;3.05;3.54;0.04;0.00;18.61;0.00
0529 Vestre Toten (-2019);2013;5.58;0.32;2.86;0.94;0.19;0.15;0.11;6.31;0.57;0.69;0.64;57.51;148.42;3.06;3.54;0.04;0.00;18.61;0.00
0529 Vestre Toten (-2019);2014;5.58;0.32;2.86;0.95;0.19;0.15;0.11;6.26;0.57;0.69;0.64;57.52;148.40;3.09;3.54;0.04;0.00;18.60;0.00
0529 Vestre Toten (-2019);2015;5.64;0.33;2.89;1.02;0.20;0.14;0.11;6.27;0.58;0.66;0.63;57.48;148.26;3.08;3.46;0.05;0.00;18.73;0.00
0529 Vestre Toten (-2019);2016;5.58;0.31;2.62;0.97;0.19;0.16;0.10;6.11;0.51;0.63;0.80;56.65;150.03;2.77;3.40;0.04;0.00;18.65;0.00
0529 Vestre Toten (-2019);2017;5.60;0.31;2.63;0.97;0.19;0.16;0.10;6.14;0.51;0.63;0.79;56.63;150.00;2.76;3.40;0.04;0.00;18.65;0.00
0529 Vestre Toten (-2019);2018;5.64;0.31;2.64;1.03;0.21;0.15;0.10;6.15;0.50;0.63;0.80;57.22;149.32;2.73;3.40;0.04;0.00;18.65;0.00
0529 Vestre Toten (-2019);2019;5.68;0.31;2.65;1.01;0.19;0.16;0.10;6.17;0.46;0.64;0.80;57.22;149.30;2.74;3.40;0.04;0.00;18.65;0.00
0529 Vestre Toten (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0532 Jevnaker (-2019);2011;2.27;0.30;0.95;0.52;0.05;0.03;0.04;3.47;0.00;0.29;0.31;15.74;160.03;1.14;9.25;0.22;0.00;31.11;0.00
0532 Jevnaker (-2019);2013;2.29;0.31;0.93;0.52;0.05;0.03;0.04;3.48;0.00;0.29;0.31;16.43;159.33;1.13;9.25;0.22;0.00;31.14;0.00
0532 Jevnaker (-2019);2014;2.30;0.31;0.93;0.51;0.05;0.03;0.04;3.45;0.00;0.28;0.32;16.44;159.35;1.13;9.25;0.22;0.00;31.11;0.00
0532 Jevnaker (-2019);2015;2.33;0.32;0.95;0.69;0.06;0.03;0.04;3.41;0.00;0.28;0.29;16.62;159.07;1.04;9.25;0.22;0.00;31.11;0.00
0532 Jevnaker (-2019);2016;2.35;0.32;0.95;0.69;0.06;0.03;0.04;3.32;0.00;0.27;0.30;16.79;158.96;1.06;9.26;0.22;0.00;31.10;0.00
0532 Jevnaker (-2019);2017;2.38;0.34;0.96;0.61;0.06;0.03;0.04;3.32;0.00;0.27;0.31;16.79;158.96;1.12;9.26;0.22;0.00;31.06;0.00
0532 Jevnaker (-2019);2018;2.39;0.34;0.96;0.67;0.06;0.03;0.04;3.31;0.00;0.28;0.30;16.78;159.09;1.09;9.30;0.22;0.00;31.06;0.00
0532 Jevnaker (-2019);2019;2.35;0.30;0.78;0.70;0.05;0.02;0.04;3.33;0.00;0.29;0.41;16.95;159.00;0.98;9.19;0.21;0.00;31.10;0.00
0532 Jevnaker (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0533 Lunner (-2019);2011;3.19;1.32;1.62;0.51;0.13;0.04;0.04;5.80;0.00;0.46;0.38;28.59;219.79;2.16;7.11;0.50;0.00;20.17;0.00
0533 Lunner (-2019);2013;3.27;1.33;1.62;0.52;0.14;0.03;0.04;5.81;0.00;0.44;0.38;28.75;219.59;2.14;7.11;0.52;0.00;20.17;0.00
0533 Lunner (-2019);2014;3.32;1.34;1.72;0.54;0.13;0.03;0.04;5.46;0.00;0.45;0.40;28.41;220.14;2.12;7.11;0.52;0.00;20.13;0.00
0533 Lunner (-2019);2015;3.35;1.34;1.72;0.56;0.13;0.03;0.04;5.49;0.00;0.29;0.42;28.62;220.07;2.06;7.11;0.50;0.00;20.13;0.00
0533 Lunner (-2019);2016;3.38;1.34;1.73;0.56;0.13;0.04;0.04;5.35;0.00;0.26;0.42;28.63;220.14;2.07;7.11;0.52;0.00;20.13;0.00
0533 Lunner (-2019);2017;3.38;1.34;1.71;0.55;0.12;0.05;0.04;5.35;0.00;0.27;0.41;28.63;220.12;2.11;7.11;0.52;0.00;20.14;0.00
0533 Lunner (-2019);2018;3.39;1.39;1.70;0.60;0.11;0.05;0.03;5.34;0.00;0.31;0.40;28.64;220.02;2.11;7.11;0.52;0.00;20.14;0.00
0533 Lunner (-2019);2019;3.26;1.24;1.52;0.60;0.12;0.05;0.03;5.35;0.00;0.30;0.61;28.82;220.17;2.09;7.09;0.51;0.00;20.08;0.00
0533 Lunner (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0534 Gran (-2019);2011;5.33;1.38;4.11;1.10;0.17;0.08;0.09;11.07;0.00;0.63;0.34;80.73;525.42;2.49;24.94;0.05;0.00;98.71;0.00
0534 Gran (-2019);2013;5.36;1.38;4.12;1.14;0.20;0.09;0.08;11.08;0.02;0.63;0.34;79.65;526.35;2.50;24.95;0.05;0.00;98.72;0.00
0534 Gran (-2019);2014;5.47;1.36;4.29;1.10;0.21;0.09;0.09;10.90;0.02;0.60;0.42;78.95;526.51;2.92;25.00;0.05;0.00;98.67;0.00
0534 Gran (-2019);2015;5.48;1.37;4.33;1.09;0.19;0.09;0.10;11.09;0.02;0.60;0.46;79.03;526.29;2.80;25.00;0.05;0.00;98.67;0.00
0534 Gran (-2019);2016;5.49;1.39;4.31;1.10;0.20;0.08;0.10;10.80;0.02;0.58;0.45;79.30;526.18;2.92;25.00;0.05;0.00;98.67;0.00
0534 Gran (-2019);2017;5.52;1.45;4.35;1.11;0.20;0.09;0.09;10.68;0.02;0.59;0.45;79.31;526.18;2.89;25.00;0.05;0.00;98.67;0.00
0534 Gran (-2019);2018;5.55;1.51;4.41;1.20;0.19;0.09;0.09;10.85;0.02;0.73;0.46;79.29;525.82;2.91;25.00;0.05;0.00;98.67;0.00
0534 Gran (-2019);2019;5.32;1.49;3.94;1.27;0.18;0.09;0.09;10.93;0.01;0.74;0.90;79.22;525.34;3.42;24.95;0.05;0.00;98.71;0.00
0534 Gran (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0536 Søndre Land (-2019);2011;2.91;1.17;2.15;0.49;0.07;0.08;0.04;8.59;0.00;0.94;0.13;26.84;570.26;2.50;42.50;0.24;0.00;69.44;0.00
0536 Søndre Land (-2019);2013;2.96;1.22;2.17;0.47;0.07;0.09;0.04;8.43;0.00;0.92;0.13;27.36;569.75;2.58;42.50;0.24;0.00;69.45;0.00
0536 Søndre Land (-2019);2014;2.92;1.25;2.18;0.46;0.07;0.09;0.04;8.47;0.00;0.93;0.13;27.36;569.80;2.58;42.50;0.24;0.00;69.34;0.00
0536 Søndre Land (-2019);2015;2.97;1.26;2.15;0.52;0.08;0.09;0.03;8.67;0.00;0.91;0.13;27.33;569.36;2.20;42.40;0.24;0.00;70.02;0.00
0536 Søndre Land (-2019);2016;3.00;1.27;2.14;0.51;0.07;0.09;0.04;8.15;0.00;0.88;0.13;27.51;569.69;2.26;42.45;0.24;0.00;69.91;0.00
0536 Søndre Land (-2019);2017;2.99;1.29;2.14;0.51;0.07;0.09;0.04;8.18;0.00;0.87;0.13;27.73;569.61;2.52;42.49;0.24;0.00;69.46;0.00
0536 Søndre Land (-2019);2018;2.99;1.31;2.14;0.49;0.06;0.08;0.04;8.18;0.00;0.89;0.14;27.94;569.42;2.50;42.49;0.26;0.00;69.46;0.00
0536 Søndre Land (-2019);2019;2.85;1.21;1.93;0.49;0.06;0.08;0.04;8.15;0.01;0.89;0.51;27.80;569.64;2.21;42.40;0.27;0.00;69.80;0.00
0536 Søndre Land (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0538 Nordre Land (-2019);2011;3.26;2.38;2.84;0.98;0.07;0.03;0.11;11.56;0.02;0.38;0.55;44.12;691.26;66.51;94.51;1.55;0.00;35.16;0.00
0538 Nordre Land (-2019);2013;3.28;2.51;2.86;1.01;0.07;0.03;0.11;10.93;0.01;0.34;0.56;44.57;691.30;66.52;94.52;1.55;0.00;35.17;0.00
0538 Nordre Land (-2019);2014;3.35;2.60;2.86;1.00;0.09;0.03;0.11;10.46;0.01;0.34;0.56;44.59;691.57;66.54;94.53;1.55;0.00;35.13;0.00
0538 Nordre Land (-2019);2015;3.36;2.68;2.79;1.10;0.07;0.04;0.09;11.41;0.01;0.59;0.36;45.01;690.09;66.18;93.50;1.58;0.00;36.46;0.00
0538 Nordre Land (-2019);2016;3.38;2.72;2.79;1.13;0.07;0.04;0.08;11.24;0.01;0.58;0.36;45.02;690.25;66.21;93.60;1.58;0.00;36.26;0.00
0538 Nordre Land (-2019);2017;3.37;2.74;2.79;1.15;0.07;0.04;0.08;11.25;0.01;0.58;0.36;45.39;689.82;66.10;93.49;1.61;0.00;36.47;0.00
0538 Nordre Land (-2019);2018;3.38;2.77;2.78;1.14;0.06;0.04;0.08;11.40;0.01;0.60;0.36;45.55;689.49;66.10;93.49;1.61;0.00;36.47;0.00
0538 Nordre Land (-2019);2019;3.17;2.48;2.43;1.12;0.06;0.03;0.07;11.34;0.01;0.59;0.55;45.18;690.61;66.46;93.51;1.59;0.00;36.13;0.00
0538 Nordre Land (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0540 Sør-Aurdal (-2019);2011;1.33;3.76;2.31;0.78;0.04;0.04;0.06;11.69;0.00;0.25;0.08;23.73;778.91;138.05;101.68;4.74;0.00;41.55;0.00
0540 Sør-Aurdal (-2019);2013;1.32;3.94;2.28;0.80;0.03;0.04;0.05;11.64;0.00;0.25;0.09;26.66;776.44;130.28;108.93;4.72;0.00;41.55;0.00
0540 Sør-Aurdal (-2019);2014;1.34;4.02;2.32;0.81;0.04;0.04;0.05;11.26;0.00;0.24;0.09;26.81;776.48;130.30;108.93;4.72;0.00;41.57;0.00
0540 Sør-Aurdal (-2019);2015;1.33;3.89;2.40;0.80;0.04;0.04;0.05;11.45;0.00;0.24;0.10;26.81;776.34;130.31;108.94;4.72;0.00;41.56;0.00
0540 Sør-Aurdal (-2019);2016;1.32;3.94;2.42;0.81;0.04;0.04;0.05;11.15;0.00;0.24;0.10;26.81;776.59;130.35;108.98;4.72;0.00;41.50;0.00
0540 Sør-Aurdal (-2019);2017;1.33;3.99;2.43;0.81;0.04;0.04;0.05;11.19;0.00;0.25;0.10;26.81;776.63;129.52;108.99;5.04;0.00;41.85;0.00
0540 Sør-Aurdal (-2019);2018;1.23;3.42;2.14;0.82;0.03;0.03;0.05;11.17;0.00;0.25;0.54;26.42;778.61;128.76;109.07;5.04;0.00;41.48;0.00
0540 Sør-Aurdal (-2019);2019;1.22;3.45;2.14;0.82;0.03;0.03;0.04;11.18;0.00;0.24;0.54;26.31;778.71;128.76;109.07;5.04;0.00;41.47;0.00
0540 Sør-Aurdal (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0541 Etnedal (-2019);2011;0.68;2.41;1.02;0.38;0.02;0.04;0.02;6.57;0.00;0.11;0.03;20.00;326.25;35.40;48.10;1.33;0.00;16.78;0.00
0541 Etnedal (-2019);2013;0.68;2.53;1.02;0.34;0.03;0.04;0.01;6.28;0.00;0.10;0.04;20.38;326.03;35.42;48.14;1.33;0.00;16.78;0.00
0541 Etnedal (-2019);2014;0.70;2.45;1.07;0.34;0.02;0.04;0.01;5.82;0.00;0.10;0.05;20.22;326.89;35.27;48.11;1.31;0.00;16.72;0.00
0541 Etnedal (-2019);2015;0.70;2.50;1.07;0.37;0.02;0.04;0.01;5.86;0.00;0.10;0.05;20.21;326.81;35.24;48.10;1.31;0.00;16.74;0.00
0541 Etnedal (-2019);2016;0.70;2.59;1.08;0.36;0.02;0.04;0.01;5.81;0.00;0.09;0.05;19.80;327.16;35.23;48.14;1.31;0.00;16.74;0.00
0541 Etnedal (-2019);2017;0.70;2.68;1.07;0.37;0.02;0.04;0.01;5.80;0.00;0.09;0.05;19.80;327.09;35.07;48.20;1.40;0.00;16.74;0.00
0541 Etnedal (-2019);2018;0.65;2.45;0.98;0.35;0.03;0.03;0.01;5.54;0.00;0.09;0.24;19.18;328.30;34.90;48.24;1.40;0.00;16.74;0.00
0541 Etnedal (-2019);2019;0.66;2.51;0.98;0.35;0.03;0.03;0.01;5.53;0.00;0.09;0.24;19.23;328.21;34.90;48.24;1.40;0.00;16.74;0.00
0541 Etnedal (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0542 Nord-Aurdal (-2019);2011;2.30;4.63;2.97;1.58;0.12;0.04;0.08;11.29;0.00;0.99;0.66;38.45;473.56;182.95;127.03;1.53;0.00;58.30;0.00
0542 Nord-Aurdal (-2019);2013;2.34;4.76;2.90;1.50;0.12;0.05;0.08;11.54;0.00;0.88;0.61;38.71;473.07;183.08;127.07;1.53;0.00;58.32;0.00
0542 Nord-Aurdal (-2019);2014;2.37;4.69;2.92;1.53;0.12;0.06;0.07;11.13;0.00;0.89;0.63;38.81;473.22;183.17;127.05;1.54;0.00;58.29;0.00
0542 Nord-Aurdal (-2019);2015;2.36;4.71;2.93;1.49;0.12;0.06;0.07;11.19;0.00;0.88;0.68;39.31;472.86;182.95;126.98;1.54;0.00;58.37;0.00
0542 Nord-Aurdal (-2019);2016;2.36;4.77;2.94;1.51;0.12;0.06;0.07;10.95;0.00;0.90;0.68;39.32;472.94;183.00;126.99;1.54;0.00;58.33;0.00
0542 Nord-Aurdal (-2019);2017;2.35;4.88;2.93;1.49;0.12;0.05;0.07;10.98;0.00;0.91;0.67;39.44;472.77;182.96;127.38;1.63;0.00;57.85;0.00
0542 Nord-Aurdal (-2019);2018;2.24;4.57;2.62;1.49;0.11;0.04;0.07;11.03;0.00;0.93;0.97;39.40;473.42;182.81;126.84;1.64;0.00;58.28;0.00
0542 Nord-Aurdal (-2019);2019;2.23;4.63;2.62;1.49;0.11;0.04;0.07;11.04;0.00;0.93;0.97;39.60;473.27;182.69;126.85;1.64;0.00;58.26;0.00
0542 Nord-Aurdal (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0543 Vestre Slidre (-2019);2011;0.77;3.05;2.26;0.52;0.02;0.02;0.03;5.78;0.00;0.54;0.21;30.15;207.55;123.39;40.68;5.50;0.00;42.77;0.00
0543 Vestre Slidre (-2019);2013;0.78;3.25;2.27;0.40;0.02;0.03;0.04;5.88;0.00;0.29;0.22;30.34;207.36;123.43;40.71;5.52;0.00;42.77;0.00
0543 Vestre Slidre (-2019);2014;0.81;3.26;2.26;0.41;0.02;0.02;0.04;5.66;0.00;0.29;0.24;30.88;207.06;123.30;40.70;5.56;0.00;42.78;0.00
0543 Vestre Slidre (-2019);2015;0.81;3.32;2.26;0.41;0.02;0.02;0.03;5.69;0.00;0.29;0.23;30.92;207.00;123.24;40.71;5.56;0.00;42.78;0.00
0543 Vestre Slidre (-2019);2016;0.83;3.36;2.24;0.41;0.02;0.02;0.03;5.62;0.00;0.28;0.23;30.93;207.03;123.27;40.71;5.56;0.00;42.74;0.00
0543 Vestre Slidre (-2019);2017;0.83;3.46;2.26;0.41;0.02;0.02;0.03;5.63;0.00;0.28;0.23;31.09;206.86;123.21;40.70;5.56;0.00;42.71;0.00
0543 Vestre Slidre (-2019);2018;0.77;3.00;2.02;0.43;0.02;0.02;0.03;5.44;0.00;0.29;0.63;31.21;205.82;124.65;40.69;5.55;0.00;42.72;0.00
0543 Vestre Slidre (-2019);2019;0.77;3.06;2.02;0.43;0.02;0.02;0.03;5.46;0.00;0.29;0.63;31.26;205.74;124.61;40.69;5.55;0.00;42.73;0.00
0543 Vestre Slidre (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0544 Øystre Slidre (-2019);2011;1.27;3.45;2.16;1.04;0.06;0.03;0.02;6.13;0.01;0.74;0.44;28.38;225.78;470.86;117.41;21.92;0.00;83.41;0.00
0544 Øystre Slidre (-2019);2013;1.27;3.53;2.11;0.95;0.06;0.04;0.02;6.30;0.01;0.58;0.43;28.93;225.51;470.63;117.40;21.92;0.00;83.41;0.00
0544 Øystre Slidre (-2019);2014;1.29;3.59;2.13;0.95;0.06;0.04;0.02;6.35;0.01;0.58;0.44;28.93;225.43;469.99;117.39;22.52;0.00;83.39;0.00
0544 Øystre Slidre (-2019);2015;1.30;3.64;2.12;0.98;0.06;0.03;0.03;6.31;0.01;0.57;0.44;28.94;225.38;469.83;117.35;22.53;0.00;83.58;0.00
0544 Øystre Slidre (-2019);2016;1.30;3.72;2.15;1.01;0.06;0.03;0.03;6.07;0.01;0.55;0.45;28.95;225.50;469.88;117.38;22.52;0.00;83.51;0.00
