År;Kommune;Arbeiderpartiet;Fremskrittspartiet;Høyre;Kristelig Folkeparti;Senterpartiet;Sosialistisk Venstreparti;Venstre;Miljøpartiet de Grønne;Rødt;Andre lister
2003;K-4223 Vennesla;1269;939;327;1451;346;364;91;0;0;151
2003;K-4224 Åseral;57;49;18;114;74;25;3;0;0;4
2003;K-4225 Lyngdal;586;651;579;1047;480;210;136;0;0;97
2003;K-4226 Hægebostad;76;122;109;253;197;27;8;0;0;9
2003;K-4227 Kvinesdal;464;544;302;466;297;145;69;0;0;49
2003;K-4228 Sirdal;138;128;109;156;160;53;37;0;0;13
2003;K-1101 Eigersund;1244;1005;1389;635;496;298;316;16;0;30
2003;K-1103 Stavanger;10275;10776;13245;3917;1637;6022;2399;185;0;311
2003;K-1106 Haugesund;2788;3333;2900;1115;216;1029;418;31;0;39
2003;K-1108 Sandnes;3715;5496;5306;2525;1310;2191;787;67;0;154
2003;K-1111 Sokndal;319;404;154;230;133;66;65;3;0;17
2003;K-1112 Lund;230;333;138;269;257;63;54;5;0;13
2003;K-1114 Bjerkreim;100;151;189;257;392;61;30;1;0;14
2003;K-1119 Hå;706;1314;897;1250;1330;334;101;13;0;68
2003;K-1120 Klepp;710;1445;1197;741;870;355;205;11;0;38
2003;K-1121 Time;1016;1346;1060;975;869;489;250;5;0;25
2003;K-1122 Gjesdal;776;856;528;615;407;269;83;4;0;28
2003;K-1124 Sola;1154;2356;2119;798;491;651;257;22;0;63
2003;K-1127 Randaberg;920;763;736;552;323;292;160;6;0;37
2003;K-1130 Strand;902;809;505;772;328;289;136;13;0;55
2003;K-1133 Hjelmeland;115;160;160;247;355;88;83;4;0;4
2003;K-1134 Suldal;379;181;110;228;438;205;133;4;0;16
2003;K-1135 Sauda;807;374;277;152;217;303;56;3;0;10
2003;K-1144 Kvitsøy;37;36;45;65;12;10;3;3;0;10
2003;K-1145 Bokn;44;52;59;59;77;21;3;1;0;1
2003;K-1146 Tysvær;638;801;549;512;446;253;137;12;0;41
2003;K-1149 Karmøy;2584;4992;1463;3179;514;971;417;24;0;102
2003;K-1151 Utsira;62;7;9;6;13;9;6;0;0;0
2003;K-1160 Vindafjord;543;543;443;468;823;213;78;8;0;14
2003;K-4601 Bergen;24516;20801;25747;6941;2390;13855;3451;501;0;340
2003;K-4602 Kinn;1534;803;867;333;752;494;2294;0;0;8
2003;K-4611 Etne;284;283;202;179;300;88;56;10;0;9
2003;K-4612 Sveio;331;552;203;273;240;174;83;18;0;15
2003;K-4613 Bømlo;727;1086;756;905;254;249;130;8;0;41
2003;K-4614 Stord;2064;1289;561;780;282;708;225;25;0;167
2003;K-4615 Fitjar;268;289;128;304;142;75;24;2;0;18
2003;K-4616 Tysnes;196;255;159;136;259;83;49;9;0;7
2003;K-4617 Kvinnherad;1004;1358;497;445;1104;425;237;18;0;31
2003;K-4618 Ullensvang;1386;533;649;253;971;658;325;36;0;81
2003;K-4619 Eidfjord;102;62;51;14;174;21;2;1;0;1
2003;K-4620 Ulvik;85;26;44;12;179;68;71;3;0;28
2003;K-4621 Voss;1869;702;515;370;1474;627;286;39;0;27
2003;K-4622 Kvam;747;440;400;479;835;295;196;54;0;39
2003;K-4623 Samnanger;290;163;77;150;119;64;21;3;0;7
2003;K-4624 Bjørnafjorden;1374;3216;1083;760;803;916;287;31;0;34
2003;K-4625 Austevoll;196;979;220;185;205;63;43;1;0;5
2003;K-4626 Øygarden;2541;3697;1742;1554;384;938;211;25;0;107
2003;K-4627 Askøy;2352;2346;1655;630;131;1002;218;37;0;27
2003;K-4628 Vaksdal;706;323;203;153;280;208;43;18;0;12
2003;K-4629 Modalen;25;26;12;21;45;16;1;2;0;2
2003;K-4630 Osterøy;739;667;472;287;358;244;157;18;0;22
2003;K-4631 Alver;2184;2206;1181;1474;1358;679;456;34;0;57
2003;K-4632 Austrheim;308;221;188;147;87;40;31;9;0;6
2003;K-4633 Fedje;169;57;46;50;5;4;6;0;0;29
2003;K-4634 Masfjorden;227;122;131;113;137;41;40;0;0;5
2003;K-4635 Gulen;193;77;151;130;378;85;63;0;0;0
2003;K-4636 Solund;59;54;82;21;127;20;18;0;0;12
2003;K-4637 Hyllestad;225;32;30;38;210;29;13;0;0;1
2003;K-4638 Høyanger;1003;118;191;80;442;165;21;0;0;2
2003;K-4639 Vik;352;79;82;79;567;85;38;0;0;6
2003;K-4640 Sogndal;1290;445;308;285;1560;385;263;0;0;1
2003;K-4641 Aurland;222;87;111;16;254;77;47;0;0;2
2003;K-4642 Lærdal;414;80;52;18;353;110;42;0;0;1
2003;K-4643 Årdal;1826;221;68;46;205;200;29;0;0;0
2003;K-4644 Luster;980;155;76;271;684;105;58;0;0;1
2003;K-4645 Askvoll;262;92;166;111;402;161;263;0;0;2
2003;K-4646 Fjaler;355;57;124;60;359;177;88;0;0;1
2003;K-4647 Sunnfjord;1411;629;1023;729;2659;1095;387;0;0;3
2003;K-4648 Bremanger;444;145;170;104;383;134;489;0;0;0
2003;K-4649 Stad;501;484;391;326;1274;190;500;0;0;6
2003;K-4650 Gloppen;228;128;152;292;1711;168;96;0;0;1
2003;K-4651 Stryn;455;256;410;380;969;126;74;0;0;13
2003;K-1505 Kristiansund;2805;1507;2530;335;272;667;432;33;0;35
2003;K-1506 Molde;2500;2071;3005;1485;1059;1301;563;26;0;6
2003;K-1507 Ålesund;3085;5686;3169;2241;1622;1609;859;33;0;46
2003;K-1511 Vanylven;615;250;96;191;159;54;65;1;0;2
2003;K-1514 Sande;108;241;148;116;91;66;54;0;0;0
2003;K-1515 Herøy (Møre og Romsdal);530;706;326;470;95;142;162;4;0;5
2003;K-1516 Ulstein;361;680;399;392;115;131;284;4;0;0
2003;K-1517 Hareid;191;638;226;176;74;83;440;1;0;8
2003;K-1520 Ørsta;685;973;322;443;745;639;210;10;0;5
2003;K-1525 Stranda;237;518;404;267;247;101;144;3;0;5
2003;K-1528 Sykkylven;438;839;520;412;299;179;178;5;0;2
2003;K-1531 Sula;407;911;476;405;93;130;76;8;0;7
2003;K-1532 Giske;232;580;295;537;147;93;391;3;0;0
2003;K-1535 Vestnes;548;588;427;280;316;183;107;7;0;0
2003;K-1539 Rauma;671;656;344;306;529;267;142;6;0;0
2003;K-1547 Aukra;233;198;152;288;104;136;72;2;0;1
2003;K-1554 Averøy;731;283;266;194;371;185;140;2;0;4
2003;K-1557 Gjemnes;179;153;85;219;276;98;21;1;0;1
2003;K-1560 Tingvoll;355;213;142;133;314;90;77;1;0;0
2003;K-1563 Sunndal;1211;504;295;166;427;311;117;6;0;4
2003;K-1566 Surnadal;688;179;149;122;834;144;33;4;0;0
2003;K-1573 Smøla;126;100;59;54;73;80;457;1;0;0
2003;K-1576 Aure;419;209;231;162;289;80;180;15;0;3
2003;K-1577 Volda;618;439;601;622;724;528;194;11;0;1
2003;K-1578 Fjord;122;142;360;83;278;72;19;1;0;1
2003;K-1579 Hustadvika;859;1136;729;487;843;314;164;10;0;1
2003;K-5001 Trondheim;20590;8174;13065;2774;2689;12058;1823;830;0;655
2003;K-5006 Steinkjer;3624;1098;650;268;2415;1124;515;16;0;12
2003;K-5007 Namsos;1889;687;484;315;861;1430;267;29;0;5
2003;K-5014 Frøya;515;218;197;95;156;133;166;6;0;5
2003;K-5020 Osen;149;33;29;40;121;43;9;2;0;3
2003;K-5021 Oppdal;728;262;263;237;563;237;86;8;0;11
2003;K-5022 Rennebu;278;56;71;183;385;82;46;0;0;6
2003;K-5025 Røros;1162;179;242;46;250;450;52;11;0;7
2003;K-5026 Holtålen;482;54;33;22;177;135;21;3;0;0
2003;K-5027 Midtre Gauldal;850;224;130;178;672;186;265;8;0;10
2003;K-5028 Melhus;1638;789;720;419;966;627;132;19;0;42
2003;K-5029 Skaun;574;306;181;170;596;343;65;11;0;7
2003;K-5031 Malvik;1558;798;985;160;235;698;97;34;0;19
2003;K-5032 Selbu;573;183;190;82;350;196;36;2;0;0
2003;K-5033 Tydal;120;48;24;4;131;66;40;0;0;1
2003;K-5034 Meråker;577;131;50;25;137;142;63;4;0;0
2003;K-5035 Stjørdal;3314;733;879;435;1311;913;293;31;0;8
2003;K-5036 Frosta;265;92;108;82;356;65;91;3;0;0
2003;K-5037 Levanger;2274;772;674;612;1372;1120;291;28;0;8
2003;K-5038 Verdal;2256;742;299;180;931;676;180;20;0;1
2003;K-5041 Snåase - Snåsa;323;72;53;12;412;122;43;1;0;1
2003;K-5042 Lierne;210;44;16;32;267;65;35;0;0;0
2003;K-5043 Raarvihke - Røyrvik;112;19;9;32;72;35;12;2;0;0
2003;K-5044 Namsskogan;188;38;5;14;61;122;6;1;0;2
2003;K-5045 Grong;378;77;45;13;467;181;40;2;0;1
2003;K-5046 Høylandet;229;30;12;9;294;40;42;0;0;0
2003;K-5047 Overhalla;470;89;105;34;525;183;75;2;0;4
2003;K-5049 Flatanger;128;74;59;24;150;59;76;1;0;0
2003;K-5052 Leka;69;24;9;3;112;55;6;1;0;0
2003;K-5053 Inderøy;1083;207;242;169;895;425;134;9;0;0
2003;K-5054 Indre Fosen;1089;366;339;288;1285;347;105;13;0;9
2003;K-5055 Heim;0;0;0;0;0;0;0;0;0;0
2003;K-5056 Hitra;0;0;0;0;0;0;0;0;0;0
2003;K-5057 Ørland;847;417;525;164;1271;308;89;19;0;8
2003;K-5058 Åfjord;393;150;258;237;654;149;60;4;0;6
2003;K-5059 Orkland;0;0;0;0;0;0;0;0;0;0
2003;K-5060 Nærøysund;950;420;305;218;778;405;365;12;0;2
2003;K-5061 Rindal;206;35;64;59;437;24;6;1;0;0
2003;K-1804 Bodø;4981;2300;2445;694;768;2456;338;78;0;28
2003;K-1806 Narvik;0;0;0;0;0;0;0;0;0;0
2003;K-1811 Bindal;307;68;51;41;146;161;51;1;0;0
2003;K-1812 Sømna;170;72;23;48;263;97;12;3;0;0
2003;K-1813 Brønnøy;671;377;290;101;394;376;92;12;0;3
2003;K-1815 Vega;154;68;46;16;159;96;12;2;0;0
2003;K-1816 Vevelstad;44;25;12;7;44;72;1;0;0;0
2003;K-1818 Herøy (Nordland);338;84;46;20;57;45;7;1;0;0
2003;K-1820 Alstahaug;803;402;300;70;321;239;60;6;0;4
2003;K-1822 Leirfjord;238;101;23;21;176;112;17;4;0;1
2003;K-1824 Vefsn;2110;1026;266;155;430;792;92;13;0;4
2003;K-1825 Grane;322;70;26;17;133;51;1;4;0;0
2003;K-1826 Hattfjelldal;312;35;14;18;250;58;11;1;0;0
2003;K-1827 Dønna;168;53;56;26;124;104;5;1;0;2
2003;K-1828 Nesna;148;105;83;18;117;122;62;2;0;4
2003;K-1832 Hemnes;509;292;121;53;278;262;36;14;0;11
2003;K-1833 Rana;3077;1239;809;192;465;2668;204;26;0;6
2003;K-1834 Lurøy;194;48;36;40;311;61;23;0;0;0
2003;K-1835 Træna;39;16;8;17;41;10;1;0;0;0
2003;K-1836 Rødøy;116;64;21;73;188;53;15;1;0;0
2003;K-1837 Meløy;728;347;330;273;285;289;67;7;0;4
2003;K-1838 Gildeskål;267;122;132;75;86;90;49;3;0;6
2003;K-1839 Beiarn;264;55;20;20;149;59;5;2;0;0
2003;K-1840 Saltdal;594;430;158;68;185;362;51;18;0;4
2003;K-1841 Fauske - Fuosko;1546;854;335;107;190;652;219;23;0;3
2003;K-1845 Sørfold;369;83;52;26;138;128;15;1;0;0
2003;K-1848 Steigen;244;101;79;46;251;129;112;5;0;0
2003;K-1851 Lødingen;218;198;162;29;95;168;82;7;0;1
2003;K-1853 Evenes;126;115;74;30;119;143;6;4;0;0
2003;K-1856 Røst;78;25;18;9;19;25;10;0;0;0
2003;K-1857 Værøy;78;35;19;28;36;20;0;0;0;0
2003;K-1859 Flakstad;96;61;24;31;267;64;4;6;0;0
2003;K-1860 Vestvågøy;776;597;423;431;608;463;33;18;0;9
2003;K-1865 Vågan;696;383;523;71;243;399;38;11;0;4
2003;K-1866 Hadsel;1039;460;279;122;288;395;66;10;0;4
2003;K-1867 Bø;240;209;103;83;379;178;73;2;0;2
2003;K-1868 Øksnes;375;328;216;132;294;182;25;8;0;2
2003;K-1870 Sortland - Suortá;887;491;522;134;343;492;63;12;0;5
2003;K-1871 Andøy;530;321;509;78;269;249;136;7;0;3
2003;K-1874 Moskenes;287;50;8;14;48;63;3;1;0;0
2003;K-1875 Hamarøy;0;0;0;0;0;0;0;0;0;0
2003;K-5401 Tromsø;6024;3956;2963;1434;2084;4680;692;239;0;626
2003;K-5402 Harstad;2235;1372;1268;391;799;900;198;30;0;81
2003;K-5403 Alta;2023;813;621;402;224;1051;183;0;0;0
2003;K-5404 Vardø;487;82;117;14;10;116;24;0;0;0
2003;K-5405 Vadsø;948;196;443;93;53;636;53;0;0;0
2003;K-5406 Hammerfest;2012;302;467;90;104;356;24;0;0;0
2003;K-5411 Kvæfjord;302;192;103;47;214;160;88;2;0;5
2003;K-5412 Tjeldsund;565;294;303;90;242;185;55;5;0;15
2003;K-5413 Ibestad;277;107;111;40;137;53;25;3;0;1
2003;K-5414 Gratangen;168;57;19;26;137;80;2;1;0;8
2003;K-5415 Loabák - Lavangen;151;46;54;56;101;35;3;0;0;7
2003;K-5416 Bardu;440;207;220;36;512;112;47;2;0;5
2003;K-5417 Salangen;297;113;58;40;253;115;7;3;0;4
2003;K-5418 Målselv;698;266;273;61;377;228;272;9;0;84
2003;K-5419 Sørreisa;604;210;122;100;115;127;20;3;0;11
2003;K-5420 Dyrøy;197;81;17;45;128;83;3;3;0;5
2003;K-5421 Senja;1605;1262;393;486;897;644;165;9;0;14
2003;K-5422 Balsfjord;552;259;139;156;362;179;36;7;0;41
2003;K-5423 Karlsøy;202;99;18;46;116;111;6;4;0;14
2003;K-5424 Lyngen;367;183;98;255;124;168;9;5;0;14
2003;K-5425 Storfjord - Omasvuotna - Omasvuono;210;126;36;130;132;109;9;8;0;5
2003;K-5426 Gáivuotna - Kåfjord - Kaivuono;194;107;11;196;150;139;5;24;0;4
2003;K-5427 Skjervøy;171;113;76;589;126;109;4;2;0;6
2003;K-5428 Nordreisa;458;416;391;233;226;210;13;3;0;16
2003;K-5429 Kvænangen;180;81;82;75;50;65;4;1;0;5
2003;K-5430 Guovdageaidnu - Kautokeino;227;68;115;94;104;53;92;0;0;0
2003;K-5432 Loppa;190;49;19;16;26;48;6;0;0;0
2003;K-5433 Hasvik;197;68;23;14;115;51;3;0;0;0
2003;K-5434 Måsøy;232;34;46;10;82;80;3;0;0;0
2003;K-5435 Nordkapp;551;121;170;32;80;285;13;0;0;0
2003;K-5436 Porsanger - Porsángu - Porsanki ;552;188;373;36;64;183;22;0;0;0
2003;K-5437 Kárásjohka - Karasjok;472;43;36;45;71;36;78;0;0;0
2003;K-5438 Lebesby;194;59;55;26;34;98;5;0;0;0
2003;K-5439 Gamvik;263;44;13;4;10;114;4;0;0;0
2003;K-5440 Berlevåg;220;60;61;4;8;124;3;0;0;0
2003;K-5441 Deatnu - Tana;659;203;185;32;73;96;45;0;0;0
2003;K-5442 Unjárga - Nesseby;221;66;40;25;13;43;8;0;0;0
2003;K-5443 Båtsfjord;516;65;286;5;9;65;5;0;0;0
2003;K-5444 Sør-Varanger;1223;588;502;88;241;702;77;0;0;0
2003;K-21-22 Svalbard og Jan Mayen;0;0;0;0;0;0;0;0;0;0
2003;K-23 Kontinentalsokkelen;0;0;0;0;0;0;0;0;0;0
2003;K-Rest Delte kommuner og uoppgitt;6723;3343;2359;1288;2802;2601;919;117;0;68
2007;K-3001 Halden;4937;2066;1511;932;656;790;348;250;0;122
2007;K-3002 Moss;6405;4242;3988;659;359;1206;856;103;0;80
2007;K-3003 Sarpsborg;8851;4159;2651;1455;828;837;465;66;0;83
2007;K-3004 Fredrikstad;10683;8679;4912;1631;849;1653;974;207;0;135
2007;K-3005 Drammen;13117;7628;10714;1663;675;1792;1179;7;0;149
2007;K-3006 Kongsberg;3856;1683;2035;377;863;589;683;0;0;16
2007;K-3007 Ringerike;4212;2668;1836;359;696;745;935;0;0;18
2007;K-3011 Hvaler;609;531;410;74;72;121;58;7;0;6
2007;K-3012 Aremark;206;68;80;118;153;14;8;12;0;6
2007;K-3013 Marker;595;122;123;246;262;22;24;4;0;5
2007;K-3014 Indre Østfold;3965;3419;2567;1296;2131;622;817;63;0;85
2007;K-3015 Skiptvet;388;208;188;162;386;29;22;3;0;3
2007;K-3016 Rakkestad;661;369;269;507;719;30;204;8;0;14
2007;K-3017 Råde;964;845;472;367;299;87;69;6;0;10
2007;K-3018 Våler (Viken);365;477;298;139;285;65;53;7;0;9
2007;K-3019 Vestby;1974;1140;1898;177;347;349;341;39;0;21
2007;K-3020 Nordre Follo;6554;4038;8353;1059;589;1543;1470;150;0;38
2007;K-3021 Ås;1879;1035;1156;300;779;713;496;69;0;19
2007;K-3022 Frogn;1571;1146;2121;218;207;474;808;24;0;14
2007;K-3023 Nesodden;1627;962;1519;399;146;1670;510;211;0;36
2007;K-3024 Bærum;10000;8175;20334;1506;718;2984;5342;467;0;82
2007;K-3025 Asker;9328;6372;12800;1305;718;1811;2848;407;0;73
2007;K-3026 Aurskog-Høland;2274;1748;480;610;862;218;208;25;0;9
2007;K-3027 Rælingen;2677;1344;1100;283;162;351;222;39;0;10
2007;K-3028 Enebakk;1140;1036;954;209;329;236;97;13;0;8
2007;K-3029 Lørenskog;5535;3071;2754;554;216;741;625;81;0;24
2007;K-3030 Lillestrøm;11352;6795;6521;1217;1445;1622;1203;142;0;26
2007;K-3031 Nittedal;2455;2173;1971;263;332;478;671;35;0;13
2007;K-3032 Gjerdrum;740;417;512;161;212;107;186;8;0;2
2007;K-3033 Ullensaker;3277;3880;1643;327;681;370;333;32;0;15
2007;K-3034 Nes;2964;1785;714;305;782;508;303;25;0;6
2007;K-3035 Eidsvoll;2468;1894;1270;411;743;477;210;36;0;27
2007;K-3036 Nannestad;1474;1118;576;224;427;176;286;17;0;3
2007;K-3037 Hurdal;318;237;131;149;113;91;101;9;0;2
2007;K-3038 Hole;560;495;878;141;232;156;103;0;0;5
2007;K-3039 Flå;175;104;41;8;90;9;4;0;0;1
2007;K-3040 Nesbyen;339;168;177;87;287;62;38;0;0;1
2007;K-3041 Gol;481;328;304;130;333;100;131;0;0;3
2007;K-3042 Hemsedal;119;103;225;118;230;53;30;0;0;2
2007;K-3043 Ål;398;217;278;172;420;109;330;0;0;2
2007;K-3044 Hol;427;355;448;90;190;85;115;0;0;2
2007;K-3045 Sigdal;261;191;151;20;528;44;430;0;0;1
2007;K-3046 Krødsherad;348;166;134;22;145;33;36;0;0;1
2007;K-3047 Modum;2287;888;595;257;848;288;206;0;0;21
2007;K-3048 Øvre Eiker;2177;1207;1843;253;636;294;139;0;0;7
2007;K-3049 Lier;2780;1622;3371;338;556;499;444;0;0;12
2007;K-3050 Flesberg;318;274;190;44;300;42;36;0;0;0
2007;K-3051 Rollag;228;54;26;52;246;18;18;0;0;2
2007;K-3052 Nore og Uvdal;318;168;92;45;483;39;9;0;0;2
2007;K-3053 Jevnaker;1388;465;439;64;180;246;49;17;0;17
2007;K-3054 Lunner;1239;690;757;217;348;278;233;16;0;17
2007;K-0301 Oslo;0;0;0;0;0;0;0;0;0;0
2007;K-3401 Kongsvinger;2497;1286;998;155;405;518;218;0;0;5
2007;K-3403 Hamar;5273;1390;1890;537;588;1185;1032;0;0;14
2007;K-3405 Lillehammer;4725;1500;1389;417;815;1110;808;66;0;32
2007;K-3407 Gjøvik;5037;1704;1481;618;851;701;616;136;0;49
2007;K-3411 Ringsaker;5119;1549;1341;387;1517;713;861;0;0;14
2007;K-3412 Løten;1326;377;264;92;618;191;84;0;0;2
2007;K-3413 Stange;3496;1097;610;424;919;494;614;0;0;12
2007;K-3414 Nord-Odal;1250;438;106;60;204;111;32;0;0;1
2007;K-3415 Sør-Odal;1617;392;300;54;450;185;63;0;0;4
2007;K-3416 Eidskog;1038;464;330;82;303;113;44;0;0;4
2007;K-3417 Grue;994;272;191;39;395;85;65;0;0;1
2007;K-3418 Åsnes;1209;497;278;83;383;187;180;0;0;15
2007;K-3419 Våler (Innlandet);942;196;113;27;215;78;28;0;0;3
2007;K-3420 Elverum;3086;1349;1252;149;754;398;520;0;0;11
2007;K-3421 Trysil;1140;402;294;103;515;232;126;0;0;4
2007;K-3422 Åmot;562;222;162;23;420;144;68;0;0;1
2007;K-3423 Stor-Elvdal;552;144;122;13;283;82;36;0;0;0
2007;K-3424 Rendalen;462;69;49;14;377;70;15;0;0;0
2007;K-3425 Engerdal;330;81;55;3;227;31;18;0;0;0
2007;K-3426 Tolga;149;38;16;4;533;53;18;0;0;1
2007;K-3427 Tynset;490;124;63;107;1317;146;84;0;0;1
2007;K-3428 Alvdal;408;47;29;60;439;33;67;0;0;1
2007;K-3429 Folldal;418;43;18;12;310;37;9;0;0;0
2007;K-3430 Os;191;24;9;26;631;55;4;0;0;0
2007;K-3431 Dovre;431;98;74;31;503;52;28;2;0;3
2007;K-3432 Lesja;245;79;53;31;444;30;25;0;0;5
2007;K-3433 Skjåk;347;94;25;16;376;43;21;4;0;1
2007;K-3434 Lom;240;84;22;26;433;32;17;7;0;5
2007;K-3435 Vågå;949;122;41;17;400;95;27;17;0;4
2007;K-3436 Nord-Fron;1127;229;168;62;512;132;105;9;0;4
2007;K-3437 Sel;1357;215;160;73;298;143;28;6;0;10
2007;K-3438 Sør-Fron;737;127;67;18;315;38;27;5;0;4
2007;K-3439 Ringebu;847;172;106;47;494;65;79;8;0;7
2007;K-3440 Øyer;732;184;192;110;476;162;93;4;0;4
2007;K-3441 Gausdal;1086;335;129;65;631;142;132;23;0;7
2007;K-3442 Østre Toten;2348;863;446;258;1375;244;321;36;0;28
2007;K-3443 Vestre Toten;2556;1130;535;223;638;225;165;41;0;19
2007;K-3446 Gran;2182;1090;857;239;1099;307;234;42;0;27
2007;K-3447 Søndre Land;1138;337;128;71;235;189;62;18;0;2
2007;K-3448 Nordre Land;1443;268;194;103;402;155;58;9;0;10
2007;K-3449 Sør-Aurdal;537;273;84;79;408;38;59;4;0;4
2007;K-3450 Etnedal;186;70;44;39;183;29;63;0;0;0
2007;K-3451 Nord-Aurdal;1039;687;262;106;411;88;282;1;0;11
2007;K-3452 Vestre Slidre;249;135;41;18;217;43;257;10;0;2
2007;K-3453 Øystre Slidre;512;205;103;41;351;60;163;4;0;4
2007;K-3454 Vang;150;70;130;22;244;24;33;4;0;1
2007;K-3801 Horten;3975;2225;2097;437;246;603;297;50;0;181
2007;K-3802 Holmestrand;3496;1652;1649;487;685;431;307;41;0;149
2007;K-3803 Tønsberg;5253;5020;3885;1380;1265;1238;823;124;0;529
2007;K-3804 Sandefjord;5881;5275;7395;1451;829;1368;952;176;0;244
2007;K-3805 Larvik;6130;4421;3717;1350;1063;772;984;95;0;274
2007;K-3806 Porsgrunn;6128;4052;1817;898;287;859;893;0;0;29
2007;K-3807 Skien;8052;5262;2568;1818;639;1469;1044;0;0;45
2007;K-3808 Notodden;2058;944;545;563;428;410;229;0;0;6
2007;K-3811 Færder;2979;2605;3220;502;161;723;470;113;0;441
2007;K-3812 Siljan;477;165;74;107;103;70;80;0;0;1
2007;K-3813 Bamble;2187;2150;693;478;259;246;229;0;0;7
2007;K-3814 Kragerø;1514;948;840;359;166;339;522;0;0;5
2007;K-3815 Drangedal;773;263;96;178;221;123;139;0;0;1
2007;K-3816 Nome;1001;546;274;186;688;177;56;0;0;7
2007;K-3817 Midt-Telemark;1317;661;394;371;614;378;290;0;0;4
2007;K-3818 Tinn;1415;368;422;101;429;216;68;0;0;9
2007;K-3819 Hjartdal;242;96;33;125;238;17;22;0;0;0
2007;K-3820 Seljord;272;156;158;168;385;73;59;0;0;1
2007;K-3821 Kviteseid;331;116;81;164;337;50;37;0;0;0
2007;K-3822 Nissedal;195;111;43;175;117;20;11;0;0;0
2007;K-3823 Fyresdal;194;74;30;21;238;31;20;0;0;1
2007;K-3824 Tokke;452;113;61;81;476;55;13;0;0;0
2007;K-3825 Vinje;446;201;85;104;428;240;48;0;0;2
2007;K-4201 Risør;907;387;446;372;153;181;213;26;0;6
2007;K-4202 Grimstad;1432;1773;1387;1510;341;351;1034;27;0;21
2007;K-4203 Arendal;5260;3624;2540;1854;607;943;952;62;0;21
2007;K-4204 Kristiansand;8304;7022;8277;7950;1189;1830;1756;1047;0;1361
2007;K-4205 Lindesnes;1747;1946;1357;2059;610;364;400;73;0;88
2007;K-4206 Farsund;942;1232;787;640;184;315;90;17;0;34
2007;K-4207 Flekkefjord;637;668;650;676;440;176;377;14;0;37
2007;K-4211 Gjerstad;372;126;141;132;141;48;59;3;0;1
2007;K-4212 Vegårshei;324;132;126;221;109;17;25;1;0;1
2007;K-4213 Tvedestrand;653;374;584;274;308;137;125;12;0;5
2007;K-4214 Froland;499;412;126;352;325;56;66;4;0;3
2007;K-4215 Lillesand;633;645;1442;495;150;383;283;23;0;6
2007;K-4216 Birkenes;356;305;409;397;205;75;54;3;0;6
2007;K-4217 Åmli;366;132;58;64;195;50;15;2;0;2
2007;K-4218 Iveland;103;101;57;139;90;14;43;3;0;1
2007;K-4219 Evje og Hornnes;391;186;133;372;184;56;28;10;0;9
2007;K-4220 Bygland;132;71;58;92;173;21;22;3;0;4
2007;K-4221 Valle;91;63;73;56;297;14;12;2;0;0
2007;K-4222 Bykle;88;66;90;48;55;35;13;3;0;0
2007;K-4223 Vennesla;1323;1354;423;1650;329;84;81;39;0;113
2007;K-4224 Åseral;65;57;27;96;95;10;6;28;0;8
2007;K-4225 Lyngdal;455;824;861;1174;361;108;196;15;0;54
2007;K-4226 Hægebostad;75;141;68;277;160;9;11;7;0;7
2007;K-4227 Kvinesdal;626;627;254;487;324;48;109;9;0;15
2007;K-4228 Sirdal;121;128;91;181;192;28;51;9;0;6
2007;K-1101 Eigersund;1462;967;1407;792;354;117;301;14;0;29
2007;K-1103 Stavanger;14748;9140;15896;4694;1708;2902;4066;362;0;209
2007;K-1106 Haugesund;3083;2259;4216;821;243;620;909;49;0;56
2007;K-1108 Sandnes;6127;6583;6184;3284;1360;1139;1288;76;0;123
2007;K-1111 Sokndal;385;366;145;254;102;27;68;6;0;17
2007;K-1112 Lund;300;355;116;337;220;22;98;4;0;11
2007;K-1114 Bjerkreim;124;135;210;294;362;9;61;1;0;12
2007;K-1119 Hå;907;1333;838;1694;1181;187;167;14;0;82
2007;K-1120 Klepp;963;1403;1396;897;700;174;313;30;0;41
2007;K-1121 Time;1426;1211;1173;1207;706;269;356;26;0;29
2007;K-1122 Gjesdal;839;937;628;838;421;140;169;14;0;29
2007;K-1124 Sola;1835;2400;2642;964;395;307;433;34;0;59
2007;K-1127 Randaberg;1563;748;827;666;267;91;157;18;0;22
2007;K-1130 Strand;893;894;581;934;470;183;148;15;0;35
2007;K-1133 Hjelmeland;188;191;143;245;424;42;52;3;0;5
2007;K-1134 Suldal;362;173;120;275;556;208;87;4;0;11
2007;K-1135 Sauda;876;274;263;153;174;409;88;2;0;10
2007;K-1144 Kvitsøy;65;40;36;80;16;9;8;3;0;3
2007;K-1145 Bokn;66;51;62;39;101;9;7;3;0;4
2007;K-1146 Tysvær;762;849;701;519;518;157;182;13;0;21
2007;K-1149 Karmøy;3316;5320;1993;2921;541;452;563;43;0;111
2007;K-1151 Utsira;72;7;12;4;16;6;5;0;0;0
2007;K-1160 Vindafjord;520;516;423;376;1073;107;71;6;0;18
2007;K-4601 Bergen;28461;23730;26729;7462;3448;8417;6711;1017;0;627
2007;K-4602 Kinn;1851;1027;1138;316;1167;363;1141;23;0;13
2007;K-4611 Etne;351;286;187;182;384;54;53;10;0;19
2007;K-4612 Sveio;477;491;252;280;241;64;87;33;0;22
2007;K-4613 Bømlo;690;1158;887;965;276;112;462;19;0;45
2007;K-4614 Stord;1916;1352;1061;813;403;480;472;22;0;284
