;År;Kommunenr;Kommunenavn;Arbeiderpartiet;Fremskrittspartiet;Høyre;Kristelig Folkeparti;Senterpartiet;Sosialistisk Venstreparti;Venstre;Miljøpartiet de Grønne;Rødt;Andre lister;stemmer totalt;Arbeiderpartiet-prosent;Fremskrittspartiet-prosent;Høyre-prosent;Kristelig Folkeparti-prosent;Senterpartiet-prosent;Sosialistisk Venstreparti-prosent;Venstre-prosent;Miljøpartiet de Grønne-prosent;Rødt-prosent;Andre lister-prosent
292;1975;1833;Rana;5289;0;993;597;666;1324;307;0;0;0;9176;0.576;0.0;0.108;0.065;0.073;0.144;0.033;0.0;0.0;0.0
293;1975;1834;Lurøy;437;0;265;248;165;64;17;0;0;0;1196;0.365;0.0;0.222;0.207;0.138;0.054;0.014;0.0;0.0;0.0
294;1975;1835;Træna;52;0;11;117;26;1;2;0;0;0;209;0.249;0.0;0.053;0.56;0.124;0.005;0.01;0.0;0.0;0.0
295;1975;1836;Rødøy;181;0;188;434;81;61;46;0;0;0;991;0.183;0.0;0.19;0.438;0.082;0.062;0.046;0.0;0.0;0.0
296;1975;1837;Meløy;1150;0;765;585;217;202;126;0;0;0;3045;0.378;0.0;0.251;0.192;0.071;0.066;0.041;0.0;0.0;0.0
297;1975;1838;Gildeskål;558;0;233;189;223;66;60;0;0;0;1329;0.42;0.0;0.175;0.142;0.168;0.05;0.045;0.0;0.0;0.0
298;1975;1839;Beiarn;374;0;40;78;168;32;13;0;0;0;705;0.53;0.0;0.057;0.111;0.238;0.045;0.018;0.0;0.0;0.0
299;1975;1840;Saltdal;1003;0;281;166;358;186;102;0;0;0;2096;0.479;0.0;0.134;0.079;0.171;0.089;0.049;0.0;0.0;0.0
300;1975;1841;Fauske;2459;0;475;168;324;387;350;0;0;0;4163;0.591;0.0;0.114;0.04;0.078;0.093;0.084;0.0;0.0;0.0
301;1975;1845;Sørfold;726;0;183;158;261;63;58;0;0;0;1449;0.501;0.0;0.126;0.109;0.18;0.043;0.04;0.0;0.0;0.0
302;1975;1848;Steigen;416;0;124;291;611;59;55;0;0;0;1556;0.267;0.0;0.08;0.187;0.393;0.038;0.035;0.0;0.0;0.0
303;1975;1851;Lødingen;600;0;522;80;125;27;53;0;0;0;1407;0.426;0.0;0.371;0.057;0.089;0.019;0.038;0.0;0.0;0.0
304;1975;1853;Evenes;369;0;99;83;235;21;50;0;0;0;857;0.431;0.0;0.116;0.097;0.274;0.025;0.058;0.0;0.0;0.0
305;1975;1856;Røst;138;0;65;21;52;12;16;0;0;0;304;0.454;0.0;0.214;0.069;0.171;0.039;0.053;0.0;0.0;0.0
306;1975;1857;Værøy;213;0;37;53;90;17;9;0;0;0;419;0.508;0.0;0.088;0.126;0.215;0.041;0.021;0.0;0.0;0.0
307;1975;1859;Flakstad;280;0;108;115;222;46;13;0;0;0;784;0.357;0.0;0.138;0.147;0.283;0.059;0.017;0.0;0.0;0.0
308;1975;1860;Vestvågøy;1514;0;490;853;963;172;142;0;0;0;4134;0.366;0.0;0.119;0.206;0.233;0.042;0.034;0.0;0.0;0.0
309;1975;1865;Vågan;1396;0;813;379;502;223;151;0;0;0;3464;0.403;0.0;0.235;0.109;0.145;0.064;0.044;0.0;0.0;0.0
310;1975;1866;Hadsel;1394;0;534;438;498;239;337;0;0;0;3440;0.405;0.0;0.155;0.127;0.145;0.069;0.098;0.0;0.0;0.0
311;1975;1867;Bø;617;0;247;330;239;175;663;0;0;0;2271;0.272;0.0;0.109;0.145;0.105;0.077;0.292;0.0;0.0;0.0
312;1975;1868;Øksnes;646;0;305;374;232;100;101;0;0;0;1758;0.367;0.0;0.173;0.213;0.132;0.057;0.057;0.0;0.0;0.0
313;1975;1870;Sortland;1038;0;494;322;546;274;194;0;0;0;2868;0.362;0.0;0.172;0.112;0.19;0.096;0.068;0.0;0.0;0.0
314;1975;1871;Andøy;1136;0;667;303;321;102;541;0;0;0;3070;0.37;0.0;0.217;0.099;0.105;0.033;0.176;0.0;0.0;0.0
315;1975;1874;Moskenes;443;0;58;86;46;34;14;0;0;0;681;0.651;0.0;0.085;0.126;0.068;0.05;0.021;0.0;0.0;0.0
316;1975;1875;Hamarøy;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
317;1975;5401;Tromsø;6129;0;3536;1943;1401;1550;1086;0;0;0;15645;0.392;0.0;0.226;0.124;0.09;0.099;0.069;0.0;0.0;0.0
318;1975;5402;Harstad;2913;0;3758;801;620;392;302;0;0;0;8786;0.332;0.0;0.428;0.091;0.071;0.045;0.034;0.0;0.0;0.0
319;1975;5403;Alta;1632;0;514;582;384;757;301;0;0;27;4197;0.389;0.0;0.122;0.139;0.091;0.18;0.072;0.0;0.0;0.006
320;1975;5404;Vardø;910;0;207;99;19;265;196;0;0;3;1699;0.536;0.0;0.122;0.058;0.011;0.156;0.115;0.0;0.0;0.002
321;1975;5405;Vadsø;1302;0;482;234;123;352;86;0;0;18;2597;0.501;0.0;0.186;0.09;0.047;0.136;0.033;0.0;0.0;0.007
322;1975;5406;Hammerfest;2505;0;720;398;233;462;118;0;0;13;4449;0.563;0.0;0.162;0.089;0.052;0.104;0.027;0.0;0.0;0.003
323;1975;5411;Kvæfjord;537;0;370;139;274;77;184;0;0;0;1581;0.34;0.0;0.234;0.088;0.173;0.049;0.116;0.0;0.0;0.0
324;1975;5412;Tjeldsund;1048;0;426;497;290;77;80;0;0;0;2418;0.433;0.0;0.176;0.206;0.12;0.032;0.033;0.0;0.0;0.0
325;1975;5413;Ibestad;330;0;120;122;604;41;107;0;0;0;1324;0.249;0.0;0.091;0.092;0.456;0.031;0.081;0.0;0.0;0.0
326;1975;5414;Gratangen;510;0;147;109;85;62;9;0;0;0;922;0.553;0.0;0.159;0.118;0.092;0.067;0.01;0.0;0.0;0.0
327;1975;5415;Loabák;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
328;1975;5416;Bardu;840;0;338;98;456;61;50;0;0;0;1843;0.456;0.0;0.183;0.053;0.247;0.033;0.027;0.0;0.0;0.0
329;1975;5417;Salangen;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
330;1975;5418;Målselv;1295;0;816;234;624;130;192;0;0;0;3291;0.393;0.0;0.248;0.071;0.19;0.04;0.058;0.0;0.0;0.0
331;1975;5419;Sørreisa;822;0;144;184;187;81;10;0;0;0;1428;0.576;0.0;0.101;0.129;0.131;0.057;0.007;0.0;0.0;0.0
332;1975;5420;Dyrøy;315;0;90;100;235;90;7;0;0;0;837;0.376;0.0;0.108;0.119;0.281;0.108;0.008;0.0;0.0;0.0
333;1975;5421;Senja;3269;0;671;1296;953;471;165;0;0;0;6825;0.479;0.0;0.098;0.19;0.14;0.069;0.024;0.0;0.0;0.0
334;1975;5422;Balsfjord;1148;0;155;385;646;176;187;0;0;0;2697;0.426;0.0;0.057;0.143;0.24;0.065;0.069;0.0;0.0;0.0
335;1975;5423;Karlsøy;499;0;48;98;304;48;39;0;0;0;1036;0.482;0.0;0.046;0.095;0.293;0.046;0.038;0.0;0.0;0.0
336;1975;5424;Lyngen;773;0;66;226;167;186;75;0;0;0;1493;0.518;0.0;0.044;0.151;0.112;0.125;0.05;0.0;0.0;0.0
337;1975;5425;Storfjord;450;0;49;48;66;150;12;0;0;0;775;0.581;0.0;0.063;0.062;0.085;0.194;0.015;0.0;0.0;0.0
338;1975;5426;Gáivuotna;502;0;31;381;211;184;10;0;0;0;1319;0.381;0.0;0.024;0.289;0.16;0.139;0.008;0.0;0.0;0.0
339;1975;5427;Skjervøy;467;0;115;224;305;78;162;0;0;0;1351;0.346;0.0;0.085;0.166;0.226;0.058;0.12;0.0;0.0;0.0
340;1975;5428;Nordreisa;720;0;395;213;251;104;60;0;0;0;1743;0.413;0.0;0.227;0.122;0.144;0.06;0.034;0.0;0.0;0.0
341;1975;5429;Kvænangen;415;0;109;253;60;41;34;0;0;0;912;0.455;0.0;0.12;0.277;0.066;0.045;0.037;0.0;0.0;0.0
342;1975;5430;Guovdageaidnu;283;0;280;149;59;29;77;0;0;201;1078;0.263;0.0;0.26;0.138;0.055;0.027;0.071;0.0;0.0;0.186
343;1975;5432;Loppa;605;0;40;85;88;94;23;0;0;3;938;0.645;0.0;0.043;0.091;0.094;0.1;0.025;0.0;0.0;0.003
344;1975;5433;Hasvik;542;0;91;59;25;60;5;0;0;2;784;0.691;0.0;0.116;0.075;0.032;0.077;0.006;0.0;0.0;0.003
345;1975;5434;Måsøy;501;0;60;78;201;144;3;0;0;6;993;0.505;0.0;0.06;0.079;0.202;0.145;0.003;0.0;0.0;0.006
346;1975;5435;Nordkapp;1040;0;356;109;141;310;4;0;0;13;1973;0.527;0.0;0.18;0.055;0.071;0.157;0.002;0.0;0.0;0.007
347;1975;5436;Porsanger;1029;0;427;171;179;130;23;0;0;51;2010;0.512;0.0;0.212;0.085;0.089;0.065;0.011;0.0;0.0;0.025
348;1975;5437;Kárásjohka;480;0;114;82;87;50;14;0;0;408;1235;0.389;0.0;0.092;0.066;0.07;0.04;0.011;0.0;0.0;0.33
349;1975;5438;Lebesby;529;0;93;80;26;107;8;0;0;3;846;0.625;0.0;0.11;0.095;0.031;0.126;0.009;0.0;0.0;0.004
350;1975;5439;Gamvik;522;0;40;62;32;77;8;0;0;4;745;0.701;0.0;0.054;0.083;0.043;0.103;0.011;0.0;0.0;0.005
351;1975;5440;Berlevåg;508;0;100;53;15;131;18;0;0;2;827;0.614;0.0;0.121;0.064;0.018;0.158;0.022;0.0;0.0;0.002
352;1975;5441;Deatnu;654;0;170;127;255;111;26;0;0;112;1455;0.449;0.0;0.117;0.087;0.175;0.076;0.018;0.0;0.0;0.077
353;1975;5442;Unjárga;303;0;88;29;86;20;5;0;0;51;582;0.521;0.0;0.151;0.05;0.148;0.034;0.009;0.0;0.0;0.088
354;1975;5443;Båtsfjord;535;0;166;78;9;146;4;0;0;2;940;0.569;0.0;0.177;0.083;0.01;0.155;0.004;0.0;0.0;0.002
355;1975;5444;Sør-Varanger;2260;0;979;266;258;636;121;0;0;19;4539;0.498;0.0;0.216;0.059;0.057;0.14;0.027;0.0;0.0;0.004
356;1975;21;Svalbard;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
357;1975;23;Kontinentalsokkelen;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
358;1975;Rest;Delte;29479;0;12933;9682;11175;4255;3967;0;0;2390;73881;0.399;0.0;0.175;0.131;0.151;0.058;0.054;0.0;0.0;0.032
359;1979;3001;Halden;7519;326;3172;1784;928;539;467;0;0;0;14735;0.51;0.022;0.215;0.121;0.063;0.037;0.032;0.0;0.0;0.0
360;1979;3002;Moss;8478;310;7564;1195;732;666;631;0;0;0;19576;0.433;0.016;0.386;0.061;0.037;0.034;0.032;0.0;0.0;0.0
361;1979;3003;Sarpsborg;12292;345;5558;2825;1093;850;882;0;0;0;23845;0.515;0.014;0.233;0.118;0.046;0.036;0.037;0.0;0.0;0.0
362;1979;3004;Fredrikstad;16849;394;10142;3451;1159;1282;1417;0;0;0;34694;0.486;0.011;0.292;0.099;0.033;0.037;0.041;0.0;0.0;0.0
363;1979;3005;Drammen;17109;1016;14720;2858;932;1574;734;0;0;0;38943;0.439;0.026;0.378;0.073;0.024;0.04;0.019;0.0;0.0;0.0
364;1979;3006;Kongsberg;4796;178;3457;544;838;471;733;0;0;0;11017;0.435;0.016;0.314;0.049;0.076;0.043;0.067;0.0;0.0;0.0
365;1979;3007;Ringerike;7642;245;3971;714;813;548;420;0;0;0;14353;0.532;0.017;0.277;0.05;0.057;0.038;0.029;0.0;0.0;0.0
366;1979;3011;Hvaler;480;18;508;164;92;54;28;0;0;0;1344;0.357;0.013;0.378;0.122;0.068;0.04;0.021;0.0;0.0;0.0
367;1979;3012;Aremark;344;5;97;167;155;10;7;0;0;0;785;0.438;0.006;0.124;0.213;0.197;0.013;0.009;0.0;0.0;0.0
368;1979;3013;Marker;823;9;245;457;386;25;25;0;0;0;1970;0.418;0.005;0.124;0.232;0.196;0.013;0.013;0.0;0.0;0.0
369;1979;3014;Indre;5785;317;4295;2047;3097;401;593;0;0;0;16535;0.35;0.019;0.26;0.124;0.187;0.024;0.036;0.0;0.0;0.0
370;1979;3015;Skiptvet;480;15;249;229;327;23;69;0;0;0;1392;0.345;0.011;0.179;0.165;0.235;0.017;0.05;0.0;0.0;0.0
371;1979;3016;Rakkestad;1360;29;610;847;929;25;112;0;0;0;3912;0.348;0.007;0.156;0.217;0.237;0.006;0.029;0.0;0.0;0.0
372;1979;3017;Råde;1018;36;728;488;437;49;67;0;0;0;2823;0.361;0.013;0.258;0.173;0.155;0.017;0.024;0.0;0.0;0.0
373;1979;3018;Våler;398;30;529;179;304;81;37;0;0;0;1558;0.255;0.019;0.34;0.115;0.195;0.052;0.024;0.0;0.0;0.0
374;1979;3019;Vestby;1547;167;1770;240;527;216;199;0;0;0;4666;0.332;0.036;0.379;0.051;0.113;0.046;0.043;0.0;0.0;0.0
375;1979;3020;Nordre;5487;741;8443;1056;691;1082;977;0;0;0;18477;0.297;0.04;0.457;0.057;0.037;0.059;0.053;0.0;0.0;0.0
376;1979;3021;Ås;1558;149;1751;349;973;375;445;0;0;0;5600;0.278;0.027;0.313;0.062;0.174;0.067;0.079;0.0;0.0;0.0
377;1979;3022;Frogn;1305;256;1876;181;375;207;312;0;0;0;4512;0.289;0.057;0.416;0.04;0.083;0.046;0.069;0.0;0.0;0.0
378;1979;3023;Nesodden;1280;174;2038;403;144;457;511;0;0;0;5007;0.256;0.035;0.407;0.08;0.029;0.091;0.102;0.0;0.0;0.0
379;1979;3024;Bærum;8831;1942;26511;1905;908;2171;2516;0;0;0;44784;0.197;0.043;0.592;0.043;0.02;0.048;0.056;0.0;0.0;0.0
380;1979;3025;Asker;8404;1197;12876;1682;1413;1655;1901;0;0;0;29128;0.289;0.041;0.442;0.058;0.049;0.057;0.065;0.0;0.0;0.0
381;1979;3026;Aurskog-Høland;3553;130;1060;775;1074;163;173;0;0;0;6928;0.513;0.019;0.153;0.112;0.155;0.024;0.025;0.0;0.0;0.0
382;1979;3027;Rælingen;2514;154;2036;310;209;330;254;0;0;0;5807;0.433;0.027;0.351;0.053;0.036;0.057;0.044;0.0;0.0;0.0
383;1979;3028;Enebakk;1227;142;914;252;307;142;139;0;0;0;3123;0.393;0.045;0.293;0.081;0.098;0.045;0.045;0.0;0.0;0.0
384;1979;3029;Lørenskog;4653;413;3738;549;284;756;613;0;0;0;11006;0.423;0.038;0.34;0.05;0.026;0.069;0.056;0.0;0.0;0.0
385;1979;3030;Lillestrøm;11723;701;7951;1506;1703;1233;1109;0;0;0;25926;0.452;0.027;0.307;0.058;0.066;0.048;0.043;0.0;0.0;0.0
386;1979;3031;Nittedal;2639;240;2294;285;322;360;731;0;0;0;6871;0.384;0.035;0.334;0.041;0.047;0.052;0.106;0.0;0.0;0.0
387;1979;3032;Gjerdrum;658;62;431;157;285;33;46;0;0;0;1672;0.394;0.037;0.258;0.094;0.17;0.02;0.028;0.0;0.0;0.0
388;1979;3033;Ullensaker;3166;367;2633;455;885;215;434;0;0;0;8155;0.388;0.045;0.323;0.056;0.109;0.026;0.053;0.0;0.0;0.0
389;1979;3034;Nes;3971;142;1165;429;1089;231;218;0;0;0;7245;0.548;0.02;0.161;0.059;0.15;0.032;0.03;0.0;0.0;0.0
390;1979;3035;Eidsvoll;4122;220;1527;496;841;395;336;0;0;0;7937;0.519;0.028;0.192;0.062;0.106;0.05;0.042;0.0;0.0;0.0
391;1979;3036;Nannestad;1687;109;767;287;554;115;126;0;0;0;3645;0.463;0.03;0.21;0.079;0.152;0.032;0.035;0.0;0.0;0.0
392;1979;3037;Hurdal;641;20;176;244;199;23;124;0;0;0;1427;0.449;0.014;0.123;0.171;0.139;0.016;0.087;0.0;0.0;0.0
393;1979;3038;Hole;805;35;845;124;266;64;78;0;0;0;2217;0.363;0.016;0.381;0.056;0.12;0.029;0.035;0.0;0.0;0.0
394;1979;3039;Flå;443;15;212;61;103;4;9;0;0;0;847;0.523;0.018;0.25;0.072;0.122;0.005;0.011;0.0;0.0;0.0
395;1979;3040;Nesbyen;759;25;467;291;249;21;85;0;0;0;1897;0.4;0.013;0.246;0.153;0.131;0.011;0.045;0.0;0.0;0.0
396;1979;3041;Gol;536;29;525;227;402;56;192;0;0;0;1967;0.272;0.015;0.267;0.115;0.204;0.028;0.098;0.0;0.0;0.0
397;1979;3042;Hemsedal;142;5;249;146;246;14;59;0;0;0;861;0.165;0.006;0.289;0.17;0.286;0.016;0.069;0.0;0.0;0.0
398;1979;3043;Ål;652;29;510;362;457;40;354;0;0;0;2404;0.271;0.012;0.212;0.151;0.19;0.017;0.147;0.0;0.0;0.0
399;1979;3044;Hol;741;44;754;196;282;38;198;0;0;0;2253;0.329;0.02;0.335;0.087;0.125;0.017;0.088;0.0;0.0;0.0
400;1979;3045;Sigdal;710;36;502;100;686;28;17;0;0;0;2079;0.342;0.017;0.241;0.048;0.33;0.013;0.008;0.0;0.0;0.0
401;1979;3046;Krødsherad;701;9;309;63;216;70;19;0;0;0;1387;0.505;0.006;0.223;0.045;0.156;0.05;0.014;0.0;0.0;0.0
402;1979;3047;Modum;3326;114;1338;359;911;261;68;0;0;0;6377;0.522;0.018;0.21;0.056;0.143;0.041;0.011;0.0;0.0;0.0
403;1979;3048;Øvre;3005;122;1990;480;1082;347;156;0;0;0;7182;0.418;0.017;0.277;0.067;0.151;0.048;0.022;0.0;0.0;0.0
404;1979;3049;Lier;3695;235;3567;386;968;344;266;0;0;0;9461;0.391;0.025;0.377;0.041;0.102;0.036;0.028;0.0;0.0;0.0
405;1979;3050;Flesberg;434;28;316;82;345;21;56;0;0;0;1282;0.339;0.022;0.246;0.064;0.269;0.016;0.044;0.0;0.0;0.0
406;1979;3051;Rollag;311;9;176;98;222;14;24;0;0;0;854;0.364;0.011;0.206;0.115;0.26;0.016;0.028;0.0;0.0;0.0
