;År;Kommunenr;Kommunenavn;Boligbebyggelse;Fritidsbebyggelse;Bebygd område for landbruk og fiske;Næring. offentlig og privat tjenesteyting;Undervisning og barnehage;Helse- og sosialinstitusjoner;Kultur og religiøse aktiviteter;Transport. telekommunikasjon og teknisk infrastruktur;Beredskapstjenester og Forsvaret;Grønne områder. idretts- og sportsområder;Uklassifisert bebyggelse og anlegg;Jordbruksareal;Skog;Åpen fastmark;Våtmark;Bart fjell. grus- og blokkmark;Varig snø. is og bre;Ferskvann;Uklassifisert ubebygd område
4834;2013;1546;Sandøy;0.0275;0.0065;0.0121;0.0051;0.0014;0.0005;0.0009;0.0294;0.0;0.0042;0.0028;0.2372;0.063;0.3464;0.2096;0.0481;0.0;0.0051;0.0
4835;2014;1546;Sandøy;0.0276;0.0065;0.0117;0.0051;0.0014;0.0005;0.0009;0.029;0.0;0.0042;0.0028;0.2377;0.0631;0.3498;0.2097;0.0448;0.0;0.0051;0.0
4836;2015;1546;Sandøy;0.0276;0.0065;0.0117;0.0051;0.0014;0.0005;0.0009;0.0285;0.0;0.0037;0.0028;0.238;0.0631;0.3502;0.2104;0.0449;0.0;0.0047;0.0
4837;2016;1546;Sandøy;0.0275;0.0065;0.0117;0.0051;0.0014;0.0005;0.0009;0.0275;0.0;0.0033;0.0028;0.238;0.0635;0.3514;0.2105;0.0448;0.0;0.0047;0.0
4838;2017;1546;Sandøy;0.028;0.007;0.0117;0.0051;0.0014;0.0005;0.0009;0.0275;0.0;0.0033;0.0028;0.238;0.063;0.3504;0.21;0.0448;0.0;0.0056;0.0
4839;2018;1546;Sandøy;0.028;0.007;0.0121;0.0061;0.0009;0.0005;0.0009;0.028;0.0005;0.0037;0.0028;0.2404;0.0626;0.3478;0.2087;0.0444;0.0;0.0056;0.0
4840;2019;1546;Sandøy;0.0279;0.007;0.0121;0.006;0.0009;0.0005;0.0009;0.0274;0.0005;0.0037;0.0037;0.2392;0.0622;0.3484;0.2072;0.0464;0.0;0.006;0.0
4842;2011;1547;Aukra;0.0303;0.0014;0.0046;0.038;0.001;0.0005;0.0003;0.0249;0.0;0.0014;0.0017;0.1808;0.1756;0.3452;0.1852;0.0046;0.0;0.0046;0.0
4843;2013;1547;Aukra;0.0308;0.0015;0.0054;0.0386;0.0012;0.0005;0.0003;0.0259;0.0002;0.0014;0.0036;0.1735;0.2028;0.3309;0.1742;0.0046;0.0;0.0046;0.0
4844;2014;1547;Aukra;0.0312;0.0015;0.0054;0.0386;0.0017;0.0005;0.0003;0.0259;0.0002;0.0014;0.0037;0.1736;0.2034;0.331;0.1728;0.0042;0.0;0.0046;0.0
4845;2015;1547;Aukra;0.031;0.0015;0.0053;0.0392;0.0015;0.0005;0.0003;0.0263;0.0002;0.0014;0.0036;0.1736;0.2034;0.3308;0.1727;0.0042;0.0;0.0046;0.0
4846;2016;1547;Aukra;0.0315;0.0014;0.0051;0.0241;0.0014;0.0007;0.0003;0.0276;0.0002;0.0027;0.0029;0.1745;0.2045;0.3397;0.1752;0.0042;0.0;0.0041;0.0
4847;2017;1547;Aukra;0.0315;0.0014;0.0053;0.0241;0.0014;0.0007;0.0003;0.0276;0.0002;0.0027;0.0029;0.1745;0.2045;0.3395;0.1748;0.0042;0.0;0.0046;0.0
4848;2018;1547;Aukra;0.0318;0.0014;0.0056;0.0239;0.0014;0.0007;0.0003;0.0278;0.0002;0.0027;0.0029;0.1745;0.2041;0.3391;0.1748;0.0042;0.0;0.0046;0.0
4849;2019;1547;Aukra;0.032;0.0014;0.0053;0.0232;0.0014;0.0007;0.0002;0.0278;0.0002;0.0025;0.0034;0.1745;0.2042;0.3395;0.175;0.0042;0.0;0.0046;0.0
4850;2020;1547;Aukra;0.0313;0.0016;0.0056;0.0239;0.0013;0.0007;0.0003;0.028;0.0002;0.0026;0.0031;0.1755;0.1984;0.3459;0.1705;0.0061;0.0;0.0049;0.0
4851;2011;1548;Fræna;0.009;0.0016;0.0067;0.0031;0.0005;1e-04;0.0002;0.0145;1e-04;0.0011;0.0013;0.1612;0.3646;0.2748;0.1227;0.0151;0.0;0.0234;0.0
4852;2013;1548;Fræna;0.0093;0.0016;0.007;0.0035;0.0004;0.0002;0.0002;0.0147;1e-04;0.0012;0.0012;0.1611;0.3644;0.2742;0.1226;0.0149;0.0;0.0234;0.0
4853;2014;1548;Fræna;0.0094;0.0016;0.0071;0.0037;0.0004;0.0002;0.0002;0.0138;1e-04;0.0012;0.0015;0.1635;0.3655;0.2738;0.1201;0.0146;0.0;0.0234;0.0
4854;2015;1548;Fræna;0.0094;0.0016;0.0071;0.0037;0.0004;0.0002;0.0002;0.014;1e-04;0.0011;0.0015;0.1635;0.3655;0.2737;0.1201;0.0146;0.0;0.0234;0.0
4855;2016;1548;Fræna;0.0096;0.0017;0.0068;0.0038;0.0004;0.0002;0.0002;0.014;1e-04;0.0014;0.0014;0.1635;0.3654;0.2736;0.1202;0.0145;0.0;0.0234;0.0
4856;2017;1548;Fræna;0.0095;0.0017;0.0071;0.0039;0.0004;0.0002;0.0002;0.0138;1e-04;0.0014;0.0013;0.1646;0.3653;0.2723;0.1202;0.0146;0.0;0.0235;0.0
4857;2018;1548;Fræna;0.0096;0.0017;0.0071;0.0039;0.0004;0.0002;0.0002;0.0139;1e-04;0.0014;0.0013;0.1659;0.3647;0.272;0.1194;0.0146;0.0;0.0235;0.0
4858;2019;1548;Fræna;0.0097;0.0017;0.0072;0.0039;0.0004;0.0002;0.0002;0.014;1e-04;0.0014;0.0013;0.1667;0.364;0.2718;0.1193;0.0146;0.0;0.0235;0.0
4860;2011;1551;Eide;0.0071;0.0009;0.0068;0.0043;0.0003;1e-04;0.0002;0.0159;1e-04;0.001;0.0008;0.1239;0.3966;0.3031;0.0789;0.0151;0.0;0.0448;0.0
4861;2013;1551;Eide;0.0072;0.0009;0.0065;0.0051;0.0003;1e-04;0.0002;0.0171;1e-04;0.001;0.0007;0.1235;0.3961;0.3015;0.0788;0.0162;0.0;0.0448;0.0
4862;2014;1551;Eide;0.0075;0.0009;0.0072;0.0051;0.0003;1e-04;0.0003;0.0166;1e-04;0.0009;0.0009;0.119;0.4035;0.3014;0.0763;0.0153;0.0;0.0446;0.0
4863;2015;1551;Eide;0.0077;0.0009;0.0072;0.0053;0.0003;1e-04;0.0003;0.0164;1e-04;0.0009;0.0009;0.119;0.4035;0.3012;0.0763;0.0153;0.0;0.0446;0.0
4864;2016;1551;Eide;0.0078;0.0009;0.007;0.0052;0.0003;1e-04;0.0002;0.0163;1e-04;0.0009;0.0009;0.1209;0.4017;0.3015;0.0761;0.0153;0.0;0.0446;0.0
4865;2017;1551;Eide;0.0079;0.0009;0.0072;0.0053;0.0003;1e-04;0.0003;0.0161;0.0002;0.0009;0.001;0.1209;0.4017;0.3013;0.0761;0.0153;0.0;0.0446;0.0
4866;2018;1551;Eide;0.0081;0.001;0.0074;0.0062;0.0003;1e-04;0.0003;0.016;0.0002;0.001;0.0008;0.1239;0.3989;0.3007;0.0753;0.0153;0.0;0.0446;0.0
4867;2019;1551;Eide;0.0081;0.001;0.0074;0.0081;0.0003;1e-04;0.0003;0.0158;0.0002;0.001;0.0009;0.1248;0.3986;0.299;0.075;0.0149;0.0;0.0448;0.0
4869;2011;1554;Averøy;0.0117;0.0025;0.0073;0.0031;0.0003;0.0002;0.0003;0.019;0.0;0.0011;0.0011;0.1292;0.3814;0.3484;0.0656;0.0112;0.0;0.0174;0.0
4870;2013;1554;Averøy;0.0128;0.0027;0.0075;0.0034;0.0003;0.0002;0.0003;0.019;0.0;0.0011;0.0011;0.1289;0.3809;0.3478;0.0654;0.0113;0.0;0.0174;0.0
4871;2014;1554;Averøy;0.0129;0.0027;0.0075;0.0033;0.0004;1e-04;0.0003;0.0191;0.0;0.0011;0.0011;0.1291;0.3824;0.3487;0.0655;0.0104;0.0;0.0153;0.0
4872;2015;1554;Averøy;0.0129;0.0027;0.0075;0.0034;0.0004;1e-04;0.0003;0.0188;0.0;0.0011;0.0012;0.1292;0.3804;0.3489;0.0655;0.0103;0.0;0.0174;0.0
4873;2016;1554;Averøy;0.013;0.0027;0.0073;0.0033;0.0004;0.0002;0.0003;0.019;0.0;0.0009;0.0013;0.1295;0.3802;0.3489;0.0655;0.0104;0.0;0.0174;0.0
4874;2017;1554;Averøy;0.013;0.0027;0.0075;0.0034;0.0004;0.0002;0.0003;0.0191;0.0;0.0009;0.0013;0.129;0.38;0.3485;0.0655;0.0103;0.0;0.018;0.0
4875;2018;1554;Averøy;0.0133;0.0028;0.0076;0.0059;0.0003;0.0002;0.0003;0.0193;0.0;0.0011;0.0013;0.1282;0.3792;0.347;0.0654;0.0101;0.0;0.018;0.0
4876;2019;1554;Averøy;0.0134;0.0028;0.0076;0.0063;0.0003;0.0002;0.0003;0.0195;0.0;0.0011;0.0013;0.1286;0.3799;0.3475;0.0655;0.01;0.0;0.0156;0.0
4877;2020;1554;Averøy;0.0128;0.0029;0.0075;0.0063;0.0003;0.0002;0.0003;0.0193;0.0;0.0011;0.0032;0.1281;0.3806;0.3462;0.0654;0.0102;0.0;0.0155;0.0
4887;2011;1557;Gjemnes;0.0019;0.0017;0.0034;0.0007;1e-04;0.0;1e-04;0.009;0.0;0.0004;0.0003;0.0679;0.5206;0.2818;0.0753;0.006;0.0;0.0308;0.0
4888;2013;1557;Gjemnes;0.002;0.0017;0.0034;0.0006;1e-04;0.0;1e-04;0.0093;0.0;0.0005;0.0003;0.0684;0.5198;0.2817;0.0753;0.006;0.0;0.0308;0.0
4889;2014;1557;Gjemnes;0.0021;0.0017;0.0034;0.0006;1e-04;0.0;1e-04;0.0095;0.0;0.0004;0.0003;0.0684;0.5196;0.2817;0.0753;0.006;0.0;0.0308;0.0
4890;2015;1557;Gjemnes;0.0021;0.0017;0.0034;0.0008;1e-04;0.0;1e-04;0.009;0.0;0.0004;0.0003;0.0689;0.5194;0.2817;0.0753;0.006;0.0;0.0308;0.0
4891;2016;1557;Gjemnes;0.0021;0.0017;0.0033;0.0008;1e-04;0.0;1e-04;0.009;0.0;0.0004;0.0003;0.0692;0.5195;0.2816;0.0754;0.006;0.0;0.0306;0.0
4892;2017;1557;Gjemnes;0.0021;0.0018;0.0033;0.0008;1e-04;0.0;1e-04;0.0092;0.0;0.0004;0.0003;0.0691;0.5193;0.2815;0.0754;0.006;0.0;0.0306;0.0
4893;2018;1557;Gjemnes;0.0021;0.0018;0.0034;0.0007;0.0002;0.0;1e-04;0.0092;0.0;0.0003;0.0003;0.0692;0.5192;0.2815;0.0753;0.006;0.0;0.0306;0.0
4894;2019;1557;Gjemnes;0.0022;0.0018;0.0033;0.0007;0.0002;0.0;1e-04;0.0092;0.0;0.0003;0.0003;0.0693;0.5192;0.2816;0.0753;0.006;0.0;0.0306;0.0
4895;2020;1557;Gjemnes;0.0022;0.0018;0.0033;0.0007;0.0002;0.0;1e-04;0.0092;0.0;0.0003;0.0003;0.0693;0.5191;0.2816;0.0754;0.006;0.0;0.0306;0.0
4896;2011;1560;Tingvoll;0.0039;0.0033;0.0035;0.0012;1e-04;1e-04;1e-04;0.0117;1e-04;0.0008;0.0005;0.0601;0.6759;0.1492;0.0459;0.0038;0.0;0.0398;0.0
4897;2013;1560;Tingvoll;0.0039;0.0035;0.0034;0.001;1e-04;1e-04;1e-04;0.0128;1e-04;0.0008;0.0005;0.06;0.6748;0.1493;0.0459;0.0038;0.0;0.0398;0.0
4898;2014;1560;Tingvoll;0.004;0.0035;0.0036;0.001;1e-04;1e-04;1e-04;0.0119;1e-04;0.0008;0.0004;0.0604;0.6953;0.1502;0.0451;0.0037;0.0;0.0199;0.0
4899;2015;1560;Tingvoll;0.004;0.0036;0.0035;0.0011;1e-04;1e-04;1e-04;0.0121;1e-04;0.0007;0.0003;0.0603;0.668;0.1502;0.0451;0.0037;0.0;0.047;0.0
4900;2016;1560;Tingvoll;0.0041;0.0035;0.0035;0.0011;1e-04;1e-04;1e-04;0.0118;1e-04;0.0007;0.0004;0.0604;0.6681;0.1502;0.0451;0.0037;0.0;0.047;0.0
4901;2017;1560;Tingvoll;0.0041;0.0035;0.0036;0.0011;1e-04;1e-04;1e-04;0.0119;1e-04;0.0007;0.0004;0.0608;0.6677;0.1502;0.0451;0.0037;0.0;0.0468;0.0
4902;2018;1560;Tingvoll;0.0041;0.0036;0.0036;0.0012;1e-04;1e-04;1e-04;0.0118;1e-04;0.0007;0.0003;0.0608;0.6675;0.1501;0.0451;0.0037;0.0;0.0468;0.0
4903;2019;1560;Tingvoll;0.0042;0.0036;0.0036;0.0012;1e-04;1e-04;1e-04;0.0118;1e-04;0.0007;0.0004;0.0614;0.667;0.1501;0.0451;0.0037;0.0;0.0469;0.0
4904;2020;1560;Tingvoll;0.0042;0.0036;0.0036;0.0012;1e-04;1e-04;1e-04;0.0121;1e-04;0.0007;0.0004;0.0613;0.6666;0.1501;0.0451;0.0037;0.0;0.0469;0.0
4905;2011;1563;Sunndal;0.0012;0.0003;0.0007;0.0007;1e-04;0.0;0.0;0.0029;0.0;0.0003;0.0002;0.0149;0.1936;0.4786;0.0108;0.2488;0.0061;0.0408;0.0
4906;2013;1563;Sunndal;0.0012;0.0004;0.0008;0.0008;1e-04;0.0;0.0;0.003;0.0;0.0003;0.0002;0.0147;0.1937;0.4784;0.0108;0.2488;0.0061;0.0408;0.0
4907;2014;1563;Sunndal;0.0012;0.0004;0.0008;0.0008;1e-04;0.0;0.0;0.003;0.0;0.0003;0.0002;0.0147;0.1938;0.4799;0.0108;0.2488;0.0056;0.0396;0.0
4908;2015;1563;Sunndal;0.0012;0.0004;0.0008;0.0008;1e-04;0.0;0.0;0.0029;0.0;0.0003;0.0002;0.0147;0.1939;0.48;0.0108;0.2488;0.0056;0.0396;0.0
4909;2016;1563;Sunndal;0.0012;0.0004;0.0008;0.0008;1e-04;0.0;0.0;0.0028;0.0;0.0003;0.0002;0.0147;0.1939;0.48;0.0108;0.2488;0.0056;0.0396;0.0
4910;2017;1563;Sunndal;0.0012;0.0004;0.0008;0.0008;1e-04;0.0;0.0;0.0028;0.0;0.0003;0.0002;0.0147;0.1939;0.4799;0.0108;0.2488;0.0056;0.0396;0.0
4911;2018;1563;Sunndal;0.0012;0.0004;0.0008;0.0008;1e-04;0.0;0.0;0.0028;0.0;0.0003;0.0002;0.0145;0.1941;0.4799;0.0108;0.2488;0.0056;0.0396;0.0
4912;2019;1563;Sunndal;0.0012;0.0004;0.0008;0.0009;1e-04;0.0;0.0;0.0029;0.0;0.0003;0.0002;0.0145;0.194;0.4799;0.0108;0.2488;0.0056;0.0396;0.0
4913;2020;1563;Sunndal;0.0012;0.0004;0.0008;0.001;1e-04;0.0;0.0;0.0028;0.0;0.0004;0.0002;0.0144;0.1939;0.4799;0.0108;0.2488;0.0056;0.0397;0.0
4914;2011;1566;Surnadal;0.0015;0.0009;0.0016;0.0007;1e-04;0.0;0.0;0.0042;0.0;0.0004;0.0002;0.0275;0.3334;0.4837;0.06;0.047;1e-04;0.0389;0.0
4915;2013;1566;Surnadal;0.0016;0.001;0.0015;0.0007;1e-04;0.0;0.0;0.0044;0.0;0.0005;1e-04;0.0275;0.3331;0.4835;0.0601;0.047;1e-04;0.0388;0.0
4916;2014;1566;Surnadal;0.0016;0.001;0.0015;0.0007;1e-04;0.0;0.0;0.0044;0.0;0.0005;0.0002;0.0273;0.3336;0.4834;0.0598;0.0471;0.0007;0.0381;0.0
4917;2015;1566;Surnadal;0.0016;0.001;0.0015;0.0007;1e-04;0.0;0.0;0.004;0.0;0.0004;0.0002;0.0274;0.3338;0.4835;0.0595;0.0471;0.0007;0.0385;0.0
4918;2016;1566;Surnadal;0.0016;0.001;0.0015;0.0007;1e-04;0.0;0.0;0.0039;0.0;0.0004;0.0002;0.0276;0.3338;0.4834;0.0595;0.0471;0.0007;0.0385;0.0
4919;2017;1566;Surnadal;0.0016;0.001;0.0015;0.0007;1e-04;0.0;0.0;0.0039;0.0;0.0004;0.0002;0.0277;0.3338;0.4834;0.0594;0.0471;0.0007;0.0384;0.0
4920;2018;1566;Surnadal;0.0016;0.001;0.0015;0.0007;1e-04;0.0;0.0;0.004;0.0;0.0004;0.0002;0.0277;0.3337;0.4834;0.0594;0.0471;0.0007;0.0383;0.0
4921;2019;1566;Surnadal;0.0016;0.0011;0.0015;0.0007;1e-04;0.0;0.0;0.0041;0.0;0.0004;0.0002;0.0278;0.3335;0.4834;0.0594;0.0471;0.0007;0.0383;0.0
4922;2020;1566;Surnadal;0.0016;0.0011;0.0015;0.0008;1e-04;0.0;0.0;0.0041;0.0;0.0004;0.0002;0.028;0.3333;0.4834;0.0594;0.0471;0.0007;0.0383;0.0
4923;2011;1567;Rindal;0.0009;0.0012;0.0018;0.0003;1e-04;0.0;0.0;0.0049;0.0;0.0003;1e-04;0.0422;0.3419;0.4342;0.11;0.0273;0.0006;0.0342;0.0
4924;2013;1567;Rindal;0.0009;0.0013;0.0018;0.0003;1e-04;0.0;0.0;0.0049;0.0;0.0003;1e-04;0.0422;0.3418;0.4342;0.11;0.0273;0.0006;0.0342;0.0
4925;2014;1567;Rindal;0.0009;0.0013;0.0019;0.0003;1e-04;0.0;0.0;0.0049;0.0;0.0003;1e-04;0.0425;0.3407;0.436;0.1089;0.0273;0.0006;0.0342;0.0
4926;2015;1567;Rindal;0.001;0.0013;0.0019;0.0004;1e-04;0.0;0.0;0.0045;0.0;0.0003;1e-04;0.0425;0.3409;0.436;0.1089;0.0273;0.0006;0.0342;0.0
4927;2016;1567;Rindal;0.001;0.0014;0.0018;0.0004;1e-04;0.0;0.0;0.0044;0.0;0.0002;1e-04;0.0426;0.341;0.436;0.1089;0.0273;0.0006;0.0342;0.0
4928;2017;1567;Rindal;0.001;0.0015;0.0018;0.0004;1e-04;0.0;0.0;0.0043;0.0;0.0002;1e-04;0.0426;0.341;0.4359;0.1089;0.0273;0.0006;0.0343;0.0
4929;2018;1567;Rindal;0.001;0.0015;0.0018;0.0004;1e-04;0.0;0.0;0.0043;0.0;0.0002;1e-04;0.0426;0.3409;0.4358;0.1089;0.0273;0.0006;0.0343;0.0
4941;2011;1571;Halsa;0.0018;0.0019;0.0032;0.0008;1e-04;0.0;1e-04;0.009;1e-04;0.0004;0.0002;0.0509;0.5039;0.3065;0.0872;0.0035;0.0;0.0305;0.0
4942;2013;1571;Halsa;0.0019;0.0021;0.0033;0.0007;1e-04;1e-04;1e-04;0.0092;1e-04;0.0004;0.0002;0.0508;0.5034;0.3065;0.0872;0.0035;0.0;0.0305;0.0
4943;2014;1571;Halsa;0.002;0.002;0.0032;0.0007;1e-04;1e-04;1e-04;0.0091;1e-04;0.0004;0.0004;0.0507;0.5042;0.3064;0.0865;0.0035;0.0;0.0305;0.0
4944;2015;1571;Halsa;0.002;0.002;0.0033;0.0008;1e-04;1e-04;1e-04;0.0086;1e-04;0.0004;0.0004;0.0508;0.5044;0.3065;0.0865;0.0035;0.0;0.0305;0.0
4945;2016;1571;Halsa;0.002;0.0021;0.0032;0.0008;1e-04;0.0;1e-04;0.0085;0.0;0.0003;0.0004;0.0508;0.5046;0.3066;0.0866;0.0035;0.0;0.0305;0.0
4946;2017;1571;Halsa;0.002;0.0021;0.0033;0.0008;1e-04;0.0;0.0;0.0087;0.0;0.0003;0.0003;0.0511;0.5041;0.3065;0.0866;0.0035;0.0;0.0304;0.0
4947;2018;1571;Halsa;0.002;0.0021;0.0033;0.0009;1e-04;0.0;0.0;0.0087;0.0;0.0003;0.0003;0.0511;0.5041;0.3065;0.0866;0.0035;0.0;0.0304;0.0
4948;2019;1571;Halsa;0.0021;0.0021;0.0032;0.0009;1e-04;0.0;0.0;0.0089;0.0;0.0003;0.0003;0.0511;0.504;0.3064;0.0866;0.0035;0.0;0.0306;0.0
4959;2011;1573;Smøla;0.0031;0.0018;0.0029;0.001;1e-04;1e-04;0.0002;0.0099;0.0;0.0007;0.0003;0.0693;0.0296;0.5433;0.269;0.0234;0.0;0.0452;0.0
4960;2013;1573;Smøla;0.0032;0.0018;0.0029;0.001;1e-04;1e-04;0.0002;0.0101;0.0;0.0006;0.0004;0.0695;0.0297;0.5428;0.2688;0.0236;0.0;0.0452;0.0
4961;2014;1573;Smøla;0.0032;0.0018;0.0029;0.001;1e-04;1e-04;0.0002;0.0101;0.0;0.0006;0.0004;0.0697;0.032;0.5429;0.2674;0.0225;0.0;0.0451;0.0
4962;2015;1573;Smøla;0.0032;0.0018;0.003;0.001;1e-04;1e-04;0.0002;0.0096;0.0;0.0006;0.0004;0.0668;0.032;0.5463;0.2671;0.0225;0.0;0.0451;0.0
4963;2016;1573;Smøla;0.0033;0.0018;0.0029;0.001;1e-04;1e-04;0.0002;0.0095;0.0;0.0006;0.0004;0.0668;0.0321;0.5467;0.267;0.0225;0.0;0.0451;0.0
4964;2017;1573;Smøla;0.0033;0.0019;0.003;0.001;1e-04;1e-04;0.0002;0.0095;0.0;0.0006;0.0004;0.0668;0.0321;0.5463;0.267;0.0225;0.0;0.0454;0.0
4965;2018;1573;Smøla;0.0033;0.0019;0.003;0.001;1e-04;1e-04;0.0002;0.0098;0.0;0.0005;0.0004;0.0667;0.0321;0.546;0.267;0.0225;0.0;0.0454;0.0
4966;2019;1573;Smøla;0.0033;0.0019;0.0031;0.0011;1e-04;1e-04;1e-04;0.0102;1e-04;0.0005;0.0004;0.0666;0.0321;0.5456;0.2669;0.0225;0.0;0.0453;0.0
4967;2020;1573;Smøla;0.0032;0.0018;0.003;0.0011;1e-04;1e-04;0.0002;0.0102;1e-04;0.0005;0.0011;0.0696;0.032;0.5428;0.2665;0.0225;0.0;0.0453;0.0
4968;2011;1576;Aure;0.0018;0.0021;0.0019;0.0014;1e-04;0.0;0.0;0.0092;0.0;0.0002;0.0003;0.0423;0.4943;0.352;0.0546;0.0067;0.0;0.0331;0.0
4969;2013;1576;Aure;0.0019;0.0023;0.0019;0.0014;1e-04;0.0;1e-04;0.0094;0.0;0.0002;0.0002;0.0423;0.494;0.3517;0.0546;0.0067;0.0;0.0331;0.0
4970;2014;1576;Aure;0.002;0.0023;0.0021;0.0015;0.0;0.0;1e-04;0.0092;0.0;0.0003;0.0002;0.0386;0.499;0.3505;0.0543;0.0067;0.0;0.0331;0.0
4971;2015;1576;Aure;0.002;0.0023;0.0022;0.0015;1e-04;0.0;1e-04;0.009;0.0;0.0002;0.0002;0.0387;0.4991;0.3505;0.0543;0.0067;0.0;0.0331;0.0
4972;2016;1576;Aure;0.0021;0.0023;0.0021;0.0015;1e-04;0.0;1e-04;0.0088;0.0;0.0002;0.0002;0.0387;0.4992;0.3506;0.0543;0.0067;0.0;0.0331;0.0
4973;2017;1576;Aure;0.002;0.0023;0.0021;0.0015;1e-04;1e-04;1e-04;0.0087;0.0;0.0002;0.0002;0.0387;0.4993;0.3506;0.0543;0.0067;0.0;0.0331;0.0
4974;2018;1576;Aure;0.0021;0.0023;0.0021;0.0015;1e-04;1e-04;0.0;0.0088;0.0;0.0002;0.0002;0.0387;0.4992;0.3506;0.0543;0.0067;0.0;0.0331;0.0
4975;2019;1576;Aure;0.0021;0.0023;0.0021;0.0016;1e-04;1e-04;0.0;0.0091;0.0;0.0002;0.0002;0.0388;0.4995;0.3499;0.0544;0.0065;0.0;0.0332;0.0
4976;2020;1576;Aure;0.002;0.0022;0.0021;0.0017;1e-04;1e-04;0.0;0.0093;0.0;0.0003;0.0007;0.0389;0.5;0.3488;0.0543;0.0065;0.0;0.0332;0.0
4985;2020;1577;Volda;0.0029;0.0007;0.0025;0.001;0.0002;1e-04;1e-04;0.0074;0.0;0.0009;0.0008;0.0387;0.3075;0.4471;0.0159;0.12;0.0022;0.0521;0.0
4994;2020;1578;Fjord;0.0007;0.0007;0.0009;0.0007;0.0;0.0;0.0;0.0027;0.0;0.0004;0.0003;0.0159;0.2258;0.3883;0.0101;0.2895;0.0235;0.0405;0.0
5003;2020;1579;Hustadvika;0.0092;0.0015;0.0069;0.0054;0.0004;0.0002;0.0002;0.0144;1e-04;0.0015;0.0021;0.1535;0.3754;0.2802;0.1045;0.0147;0.0;0.0298;0.0
5019;2018;5001;Trondheim;0.0752;0.0026;0.0078;0.0222;0.0049;0.0018;0.001;0.0495;0.001;0.0128;0.0085;0.1857;0.479;0.0357;0.0511;0.0013;0.0;0.0598;0.0
5020;2019;5001;Trondheim;0.0757;0.0027;0.0079;0.0241;0.0047;0.0018;0.001;0.0505;0.001;0.0131;0.0084;0.1849;0.4782;0.0352;0.0508;0.0013;0.0;0.0587;0.0
5021;2020;5001;Trondheim;0.0519;0.0019;0.006;0.0171;0.0032;0.0013;0.0007;0.0362;0.0007;0.0097;0.0062;0.1402;0.5231;0.0512;0.0884;0.0009;0.0;0.0612;0.0
5028;2018;5004;Steinkjer;0.0039;0.0008;0.0034;0.0013;0.0002;1e-04;1e-04;0.0086;1e-04;0.0007;0.0004;0.1055;0.5611;0.0808;0.1373;0.0012;0.0;0.0944;0.0
5029;2019;5004;Steinkjer;0.0039;0.0008;0.0032;0.0014;0.0002;1e-04;1e-04;0.0086;1e-04;0.0007;0.0009;0.106;0.5611;0.0806;0.1371;0.0012;0.0;0.0942;0.0
5037;2018;5005;Namsos;0.0044;0.0011;0.0017;0.0019;0.0002;1e-04;1e-04;0.0078;0.0;0.0006;0.0006;0.0269;0.6275;0.2099;0.0612;0.0202;0.0;0.0357;0.0
5038;2019;5005;Namsos;0.0044;0.0011;0.0017;0.0019;0.0002;1e-04;1e-04;0.0078;0.0;0.0006;0.0006;0.027;0.6274;0.2099;0.0612;0.0202;0.0;0.0358;0.0
5048;2020;5006;Steinkjer;0.0033;0.0011;0.0026;0.0011;0.0002;1e-04;1e-04;0.0076;1e-04;0.0005;0.0007;0.0838;0.5205;0.1498;0.1373;0.0011;0.0;0.0901;0.0
5057;2020;5007;Namsos;0.0021;0.0007;0.0012;0.0009;1e-04;0.0;1e-04;0.0059;0.0;0.0003;0.0003;0.0304;0.5301;0.2707;0.0714;0.0224;0.0;0.0632;0.0
5064;2018;5011;Hemne;0.002;0.0019;0.0016;0.0011;1e-04;0.0;1e-04;0.0059;0.0;0.0003;0.0005;0.0337;0.4635;0.3597;0.0702;0.0052;0.0;0.0542;0.0
5065;2019;5011;Hemne;0.002;0.0019;0.0016;0.0011;1e-04;0.0;1e-04;0.0058;0.0;0.0003;0.0005;0.0337;0.4753;0.3462;0.0708;0.0066;0.0;0.054;0.0
5073;2018;5012;Snillfjord;0.0006;0.0022;0.0013;0.0011;0.0;0.0;0.0;0.0056;0.0;0.0002;0.0004;0.027;0.4116;0.4166;0.0548;0.0351;0.0;0.0434;0.0
5074;2019;5012;Snillfjord;0.0006;0.0022;0.0013;0.0011;0.0;0.0;0.0;0.0057;0.0;0.0002;0.0004;0.027;0.4116;0.4166;0.0548;0.0351;0.0;0.0433;0.0
5082;2018;5013;Hitra;0.0032;0.0022;0.0009;0.0011;1e-04;0.0;1e-04;0.0079;0.0;0.0004;0.0009;0.0296;0.2699;0.451;0.163;0.0127;0.0;0.0569;0.0
5083;2019;5013;Hitra;0.0033;0.0022;0.0009;0.0011;1e-04;0.0;1e-04;0.0079;0.0;0.0004;0.0009;0.0295;0.2702;0.4507;0.1632;0.0129;0.0;0.0567;0.0
5091;2018;5014;Frøya;0.0076;0.0041;0.0012;0.0016;0.0003;1e-04;0.0002;0.0109;0.0;0.0007;0.0017;0.0427;0.0188;0.6803;0.1209;0.0588;0.0;0.0501;0.0
5092;2019;5014;Frøya;0.0077;0.0041;0.0012;0.0017;0.0003;1e-04;0.0002;0.0112;0.0;0.0007;0.0017;0.0428;0.0188;0.6773;0.1212;0.0597;0.0;0.0514;0.0
